Checking Account,Duration,Credit History,Purpose,Credit Amount,Savings,Present Employment Time,Installment Rate,Personal Status,Guarantors,Residence Time,Property,Age,Other Plans,Housing,Existing Credits,Job,Num of People,Telephone,Foreign Worker,gender,labels
A12,45,A31,A49,1712,A61,A74,1,divorced/seperated/married,A101,3,A123,27,A141,A151,1,A172,1,A191,A201,female,0
A12,15,A32,A40,1578,A61,A73,1,single,A103,3,A122,30,A143,A151,1,A173,1,A191,A201,male,1
A14,12,A33,A42,2364,A65,A75,1,single,A101,3,A122,52,A143,A152,2,A173,1,A191,A201,male,1
A11,18,A32,A43,4963,A61,A73,2,divorced/seperated/married,A101,3,A123,24,A143,A152,1,A173,1,A191,A201,female,0
A14,16,A32,A41,1117,A61,A75,3,single,A101,3,A123,35,A143,A152,1,A173,1,A191,A201,male,1
A12,16,A32,A41,7749,A65,A72,3,single,A101,1,A123,33,A143,A152,1,A173,1,A191,A201,male,1
A12,36,A32,A40,645,A62,A75,3,single,A101,1,A124,28,A143,A153,1,A174,1,A191,A201,male,0
A11,4,A34,A42,513,A61,A72,3,divorced/seperated/married,A101,3,A122,24,A143,A151,2,A173,1,A191,A201,female,1
A11,35,A34,A410,7490,A65,A71,3,single,A101,3,A122,58,A143,A152,1,A174,1,A192,A201,male,1
A12,15,A32,A43,4261,A61,A74,2,single,A103,3,A121,36,A141,A152,1,A173,1,A192,A201,male,1
A14,32,A34,A41,4126,A65,A75,1,single,A101,3,A121,46,A143,A152,2,A173,1,A192,A201,male,1
A14,29,A34,A49,2974,A61,A74,2,single,A101,3,A123,41,A143,A151,2,A173,1,A191,A201,male,1
A11,6,A32,A40,3546,A61,A74,1,single,A101,3,A123,56,A141,A152,1,A174,1,A191,A201,male,0
A11,23,A34,A41,8354,A61,A75,2,single,A101,3,A124,47,A143,A153,2,A174,1,A192,A201,male,1
A14,8,A34,A40,1023,A65,A72,3,single,A101,3,A121,35,A143,A152,1,A172,1,A191,A202,male,1
A12,23,A32,A40,1493,A62,A74,1,divorced/seperated/married,A101,3,A123,23,A143,A153,1,A172,1,A191,A201,female,0
A12,42,A32,A40,5901,A62,A73,3,divorced/seperated/married,A101,3,A124,34,A143,A151,1,A173,1,A191,A201,female,0
A14,24,A34,A40,1329,A65,A75,3,single,A101,3,A123,50,A143,A151,2,A173,1,A192,A201,male,1
A12,8,A34,A43,1616,A61,A75,3,single,A101,3,A121,38,A143,A152,2,A173,1,A191,A201,male,1
A14,10,A34,A43,2402,A65,A75,2,single,A101,3,A123,42,A143,A152,1,A172,1,A191,A201,male,1
A12,17,A34,A42,826,A61,A72,3,divorced/seperated/married,A101,1,A122,26,A143,A152,1,A173,1,A191,A201,female,1
A11,28,A32,A41,3818,A61,A71,3,divorced/seperated/married,A101,3,A124,36,A143,A153,1,A171,1,A191,A201,female,0
A14,40,A31,A40,5027,A61,A73,3,single,A101,3,A124,47,A141,A152,1,A174,2,A191,A201,male,0
A12,30,A34,A41,1318,A61,A74,3,single,A101,2,A122,36,A143,A152,2,A173,1,A192,A201,male,1
A11,21,A34,A43,8605,A61,A73,3,single,A102,2,A123,30,A142,A152,2,A173,1,A191,A201,male,0
A14,14,A34,A43,1357,A64,A75,3,single,A101,3,A123,41,A143,A152,1,A173,1,A191,A201,male,1
A14,18,A32,A41,5493,A61,A75,1,single,A101,3,A122,39,A143,A152,1,A173,1,A191,A201,male,1
A12,65,A32,A40,14867,A62,A73,3,single,A101,2,A124,26,A143,A153,1,A172,1,A191,A201,male,0
A12,12,A32,A43,2259,A61,A72,3,divorced/seperated/married,A101,3,A123,31,A143,A152,1,A173,1,A192,A201,female,1
A14,10,A32,A45,814,A61,A73,3,single,A101,2,A121,23,A143,A152,1,A173,1,A191,A201,male,1
A11,11,A32,A40,2485,A61,A74,2,divorced/seperated/married,A101,1,A122,23,A143,A152,1,A173,1,A191,A201,female,0
A14,20,A32,A43,2407,A65,A75,3,divorced/seperated/married,A101,1,A123,30,A143,A152,1,A173,1,A191,A201,female,1
A12,26,A34,A49,1498,A62,A74,3,married/widowed,A101,2,A122,28,A143,A152,2,A173,1,A192,A201,male,1
A14,13,A34,A43,2004,A65,A75,3,single,A101,3,A123,55,A143,A152,1,A173,1,A191,A201,male,1
A14,40,A33,A49,2833,A65,A75,3,single,A101,3,A122,36,A143,A152,2,A173,1,A192,A201,male,1
A12,29,A32,A49,2678,A65,A73,3,single,A101,3,A123,49,A143,A152,1,A173,1,A191,A201,male,1
A14,8,A32,A49,1459,A64,A73,3,married/widowed,A101,2,A121,20,A143,A152,1,A173,1,A192,A201,male,1
A11,7,A34,A40,1989,A61,A72,1,single,A101,3,A121,34,A143,A151,1,A172,2,A191,A201,male,1
A14,9,A32,A42,556,A61,A74,1,divorced/seperated/married,A101,1,A123,21,A143,A151,1,A173,1,A192,A201,female,1
A14,45,A32,A410,13035,A61,A75,3,single,A101,3,A124,51,A143,A153,1,A173,1,A192,A201,male,0
A14,15,A34,A43,1564,A65,A75,3,single,A101,1,A123,41,A143,A152,1,A173,1,A191,A201,male,1
A11,14,A32,A43,879,A61,A72,3,divorced/seperated/married,A101,3,A121,43,A143,A152,1,A172,1,A192,A201,female,1
A11,44,A33,A42,9237,A61,A75,3,single,A101,3,A122,34,A143,A152,1,A174,1,A192,A201,male,0
A11,17,A32,A42,1756,A65,A75,2,single,A101,3,A121,36,A143,A152,1,A172,2,A191,A201,male,1
A14,7,A32,A49,1488,A61,A73,3,single,A101,3,A121,24,A141,A152,1,A173,1,A192,A201,male,1
A14,28,A34,A43,2369,A61,A75,3,single,A101,3,A121,52,A143,A152,2,A173,1,A192,A201,male,1
A14,18,A32,A42,3495,A63,A73,3,single,A101,3,A121,36,A143,A152,1,A173,1,A192,A201,male,1
A14,12,A32,A42,1234,A65,A75,3,single,A101,3,A121,34,A143,A152,1,A172,1,A191,A202,male,1
A14,12,A32,A43,1643,A61,A74,3,single,A101,1,A123,25,A143,A152,1,A173,1,A191,A201,male,1
A12,11,A32,A45,304,A61,A73,3,single,A101,1,A121,24,A143,A152,1,A174,1,A191,A201,male,1
A13,15,A32,A49,584,A61,A73,3,single,A101,1,A124,29,A143,A152,1,A173,1,A192,A201,male,1
A14,13,A34,A42,580,A61,A74,3,divorced/seperated/married,A101,3,A121,28,A143,A151,2,A174,1,A191,A201,female,1
A11,27,A34,A43,1566,A61,A73,3,single,A101,2,A122,29,A143,A152,2,A173,1,A191,A201,male,0
A14,22,A33,A43,2278,A62,A75,1,single,A101,3,A123,42,A143,A152,2,A173,1,A192,A201,male,1
A11,24,A32,A42,4901,A61,A71,3,divorced/seperated/married,A101,3,A121,46,A143,A151,1,A174,1,A192,A201,female,1
A14,25,A32,A43,4307,A61,A74,2,single,A102,1,A123,22,A143,A152,1,A173,1,A191,A201,male,1
A12,18,A32,A43,2840,A61,A75,3,single,A101,1,A122,44,A143,A152,1,A173,1,A191,A201,male,1
A14,17,A34,A42,967,A62,A75,3,single,A101,3,A123,54,A143,A152,1,A173,1,A192,A201,male,1
A14,10,A34,A41,2140,A61,A74,2,single,A101,1,A123,36,A143,A152,1,A174,1,A192,A201,male,1
A12,16,A32,A43,3785,A61,A74,2,single,A103,2,A121,28,A143,A152,1,A173,1,A191,A201,male,1
A14,13,A32,A43,1226,A61,A73,3,single,A101,1,A123,23,A143,A152,1,A173,1,A191,A201,male,1
A12,28,A32,A42,3350,A61,A72,1,divorced/seperated,A101,1,A121,22,A143,A152,1,A173,1,A191,A201,male,1
A12,15,A32,A43,2879,A61,A73,3,divorced/seperated/married,A103,2,A124,30,A141,A152,1,A173,1,A191,A201,female,1
A14,26,A34,A43,2328,A65,A75,3,single,A101,3,A122,45,A143,A152,2,A173,1,A192,A201,male,1
A13,10,A31,A40,803,A65,A74,3,single,A101,1,A121,33,A143,A152,1,A172,1,A191,A202,male,1
A11,23,A32,A49,9407,A65,A75,1,single,A101,3,A122,39,A141,A153,1,A173,1,A192,A201,male,1
A12,6,A32,A43,334,A61,A73,3,single,A101,1,A124,36,A143,A152,1,A173,1,A191,A201,male,1
A11,14,A32,A40,416,A61,A74,3,single,A101,1,A121,33,A143,A152,1,A173,1,A191,A201,male,0
A14,6,A32,A43,276,A61,A75,1,divorced/seperated/married,A101,1,A121,21,A143,A152,1,A173,1,A191,A201,female,0
A12,65,A30,A49,14497,A61,A75,3,single,A101,1,A124,27,A143,A153,1,A174,1,A191,A201,male,0
A12,18,A32,A42,723,A65,A72,3,single,A101,1,A123,27,A143,A152,1,A173,1,A192,A201,male,0
A13,9,A32,A40,1062,A61,A72,2,divorced/seperated/married,A101,3,A122,31,A143,A152,1,A173,1,A191,A201,female,0
A12,25,A32,A42,5752,A61,A75,1,single,A101,1,A123,22,A143,A152,1,A173,1,A192,A201,male,0
A13,21,A32,A42,534,A61,A73,1,divorced/seperated,A101,2,A123,32,A143,A152,1,A173,1,A191,A201,male,1
A11,13,A32,A40,4571,A61,A75,2,single,A101,3,A122,69,A141,A152,1,A174,1,A192,A201,male,0
A11,15,A34,A43,696,A61,A74,3,married/widowed,A103,1,A122,31,A143,A151,2,A173,1,A191,A202,male,1
A12,41,A34,A49,9658,A62,A73,3,single,A101,3,A123,39,A143,A152,1,A173,1,A191,A201,male,1
A14,28,A32,A43,4733,A63,A72,3,divorced/seperated/married,A101,3,A121,32,A143,A151,1,A174,1,A192,A201,female,1
A12,5,A32,A45,276,A64,A73,3,single,A101,1,A124,28,A143,A152,1,A174,1,A192,A201,male,1
A14,15,A34,A43,1945,A61,A73,3,single,A101,2,A123,22,A143,A152,1,A173,1,A191,A201,male,1
A14,15,A32,A43,808,A63,A75,3,single,A101,3,A122,50,A143,A152,1,A173,1,A191,A201,male,1
A14,21,A34,A42,2425,A62,A75,3,single,A101,3,A121,43,A143,A152,2,A173,1,A192,A201,male,1
A14,12,A32,A43,991,A61,A73,3,divorced/seperated/married,A101,1,A121,23,A143,A152,1,A173,1,A191,A201,female,0
A12,39,A32,A42,5620,A65,A73,2,divorced/seperated/married,A101,2,A123,35,A143,A152,1,A173,1,A191,A201,female,1
A13,8,A32,A43,1635,A65,A72,1,single,A101,3,A122,40,A143,A152,1,A173,1,A191,A201,male,1
A14,24,A34,A40,3482,A65,A75,3,single,A101,3,A121,48,A143,A152,2,A173,1,A192,A201,male,1
A11,50,A32,A49,8076,A65,A74,3,single,A101,1,A122,23,A143,A152,1,A173,1,A192,A201,male,1
A14,9,A32,A40,2753,A65,A73,1,single,A101,3,A122,46,A143,A152,1,A172,1,A191,A201,male,1
A11,16,A32,A49,3028,A61,A74,1,divorced/seperated/married,A101,3,A123,45,A142,A152,1,A172,1,A191,A201,female,1
A12,14,A34,A46,3069,A65,A72,2,single,A101,1,A124,51,A143,A153,1,A173,1,A191,A201,male,1
A14,9,A33,A43,1253,A61,A73,3,divorced/seperated/married,A101,1,A121,33,A143,A152,1,A173,1,A191,A201,female,1
A12,14,A32,A43,708,A61,A73,2,married/widowed,A103,2,A121,25,A141,A152,1,A172,1,A191,A201,male,1
A14,20,A32,A43,6942,A61,A74,3,divorced/seperated/married,A102,1,A123,29,A143,A151,1,A174,1,A191,A201,female,1
A14,20,A32,A43,1618,A63,A72,1,divorced/seperated/married,A101,3,A122,30,A143,A152,1,A173,1,A191,A201,male,1
A14,26,A31,A49,2903,A61,A74,2,single,A101,3,A122,45,A141,A152,2,A172,1,A192,A201,male,1
A14,13,A32,A43,1442,A65,A75,3,single,A101,3,A124,37,A143,A152,1,A172,1,A191,A201,male,1
A12,12,A32,A42,4499,A61,A73,1,single,A101,3,A121,25,A143,A151,1,A173,1,A191,A201,male,1
A14,15,A34,A43,3601,A61,A74,3,single,A101,1,A123,36,A143,A152,1,A173,1,A191,A201,male,1
A14,32,A34,A41,3865,A61,A73,2,divorced/seperated/married,A101,1,A123,35,A143,A152,1,A174,1,A192,A201,female,1
A11,19,A32,A40,1588,A61,A72,3,divorced/seperated/married,A101,2,A124,23,A143,A152,1,A173,1,A192,A201,female,0
A11,21,A32,A42,1259,A61,A73,3,divorced/seperated,A101,2,A123,26,A143,A152,1,A172,1,A191,A201,male,1
A13,28,A32,A43,1329,A61,A73,1,married/widowed,A101,2,A121,29,A142,A152,1,A173,1,A192,A201,male,1
A14,18,A34,A43,3069,A61,A74,3,single,A101,3,A123,43,A143,A152,1,A173,1,A191,A201,male,1
A14,10,A32,A43,3105,A61,A74,1,divorced/seperated/married,A102,3,A123,21,A143,A151,1,A174,1,A191,A201,female,1
A14,29,A32,A42,4686,A61,A74,2,divorced/seperated/married,A101,1,A121,29,A143,A151,1,A174,1,A191,A201,female,1
A13,6,A32,A40,1073,A61,A74,3,single,A101,1,A121,22,A143,A152,1,A173,1,A191,A201,male,0
A14,21,A32,A43,611,A61,A73,3,married/widowed,A101,1,A121,24,A143,A152,1,A173,1,A191,A201,male,1
A12,6,A32,A49,364,A64,A72,1,married/widowed,A101,1,A121,21,A143,A152,1,A173,1,A192,A201,male,1
A12,14,A32,A40,1813,A61,A73,3,divorced/seperated/married,A103,3,A122,29,A143,A152,1,A173,1,A191,A201,female,1
A14,12,A34,A43,1883,A61,A75,3,single,A101,3,A123,55,A143,A152,1,A173,1,A191,A201,male,1
A12,19,A32,A42,2473,A61,A74,2,single,A101,3,A123,31,A143,A152,1,A173,1,A192,A201,male,1
A14,13,A32,A43,1205,A61,A75,3,single,A101,3,A121,39,A143,A152,1,A173,1,A192,A201,male,1
A12,51,A32,A42,9046,A61,A72,2,single,A101,1,A123,21,A143,A152,1,A172,1,A192,A201,male,0
A11,12,A32,A40,564,A61,A73,3,divorced/seperated/married,A101,1,A123,22,A143,A152,1,A173,1,A191,A201,female,0
A14,6,A32,A42,825,A65,A72,1,divorced/seperated/married,A101,3,A122,32,A143,A151,1,A174,1,A192,A201,female,1
A12,15,A32,A43,1569,A61,A72,3,divorced/seperated/married,A103,1,A121,50,A143,A152,1,A173,1,A191,A201,female,1
A11,26,A32,A40,2248,A61,A72,3,divorced/seperated/married,A101,3,A122,20,A143,A152,1,A173,1,A192,A201,female,0
A12,31,A32,A49,4453,A62,A74,2,single,A101,1,A123,21,A143,A152,1,A173,1,A191,A201,male,1
A14,19,A34,A40,6103,A65,A73,1,single,A101,3,A122,51,A143,A152,2,A172,1,A192,A201,male,1
A14,47,A34,A49,5516,A65,A73,2,divorced/seperated/married,A101,1,A123,33,A143,A152,1,A173,1,A192,A201,female,1
A13,21,A32,A43,3086,A61,A73,2,divorced/seperated,A101,3,A121,36,A143,A152,1,A173,1,A191,A201,male,1
A12,12,A32,A41,2490,A65,A75,3,single,A101,3,A124,45,A143,A153,1,A174,1,A192,A201,male,1
A14,12,A32,A40,1753,A61,A73,3,single,A101,3,A122,31,A141,A152,1,A172,1,A192,A201,male,1
A14,25,A32,A40,4559,A62,A75,3,divorced/seperated/married,A101,3,A122,34,A143,A151,1,A174,1,A192,A201,female,1
A14,12,A32,A43,2127,A61,A74,1,divorced/seperated/married,A101,3,A123,20,A143,A151,1,A173,1,A191,A201,female,1
A11,28,A32,A40,6627,A61,A75,3,divorced/seperated/married,A101,3,A124,58,A143,A153,1,A174,1,A192,A201,female,1
A12,5,A32,A45,543,A61,A73,3,single,A101,2,A124,33,A143,A152,1,A173,1,A191,A201,male,1
A12,33,A32,A49,3295,A65,A73,3,single,A101,3,A124,45,A143,A153,1,A173,2,A192,A201,male,1
A12,9,A30,A42,4331,A61,A72,1,divorced/seperated/married,A101,1,A121,20,A143,A152,1,A173,1,A191,A201,female,0
A14,53,A34,A41,3418,A61,A75,3,single,A101,2,A122,38,A143,A152,2,A173,2,A192,A201,male,0
A14,12,A34,A43,1231,A65,A75,3,single,A101,3,A121,61,A143,A152,2,A173,1,A191,A201,male,1
A14,18,A34,A43,1808,A62,A75,3,single,A101,3,A122,51,A143,A152,1,A172,1,A191,A201,male,1
A13,28,A32,A43,4089,A65,A75,3,single,A101,3,A122,30,A143,A152,1,A174,1,A192,A201,male,1
A12,11,A32,A43,320,A61,A73,3,single,A101,2,A123,31,A143,A152,1,A173,1,A191,A201,male,1
A14,17,A34,A42,3267,A62,A75,1,single,A101,3,A122,52,A143,A151,2,A172,1,A191,A201,male,1
A14,16,A34,A43,2707,A65,A75,1,single,A101,3,A124,47,A143,A152,2,A173,1,A191,A201,male,1
A12,39,A30,A42,13212,A65,A72,1,divorced/seperated,A101,1,A122,19,A143,A152,1,A173,1,A192,A201,male,0
A14,12,A32,A40,1103,A61,A73,3,single,A101,3,A121,30,A143,A152,1,A172,1,A191,A201,male,1
A14,12,A32,A41,2421,A65,A74,3,single,A101,3,A121,41,A143,A152,1,A173,1,A192,A201,male,1
A11,25,A32,A40,2750,A61,A72,3,divorced/seperated/married,A101,3,A123,32,A143,A152,1,A173,1,A192,A201,female,0
A12,19,A32,A43,1139,A65,A74,3,married/widowed,A101,2,A122,33,A143,A152,1,A173,1,A192,A201,male,1
A14,17,A34,A40,1345,A61,A75,3,married/widowed,A101,3,A123,47,A143,A152,1,A173,1,A192,A201,male,1
A12,5,A32,A43,277,A61,A73,2,divorced/seperated/married,A101,1,A124,31,A143,A152,1,A172,1,A191,A201,female,0
A11,22,A34,A43,498,A61,A73,3,married/widowed,A101,2,A121,36,A141,A152,2,A172,1,A191,A201,male,1
A14,9,A32,A42,1670,A65,A75,3,single,A101,3,A122,47,A143,A152,1,A173,1,A191,A201,male,1
A11,39,A32,A40,1320,A61,A72,3,divorced/seperated/married,A101,3,A122,22,A143,A151,1,A173,1,A191,A201,female,0
A12,8,A32,A49,2849,A61,A73,3,single,A101,1,A121,26,A143,A152,1,A173,1,A191,A201,male,1
A11,9,A34,A41,590,A61,A73,3,divorced/seperated/married,A101,2,A121,50,A143,A153,2,A173,1,A191,A201,female,1
A14,5,A33,A43,739,A61,A73,1,divorced/seperated/married,A101,2,A121,26,A143,A152,1,A173,1,A191,A201,female,1
A12,5,A32,A43,276,A61,A73,3,divorced/seperated/married,A101,2,A124,35,A143,A152,1,A174,1,A191,A201,female,0
A14,28,A34,A49,2331,A61,A72,3,single,A101,2,A122,42,A141,A152,2,A172,1,A192,A201,male,1
A14,26,A32,A43,3517,A65,A72,3,divorced/seperated/married,A101,3,A121,32,A143,A151,1,A174,1,A191,A201,female,1
A11,34,A32,A45,6928,A61,A75,3,single,A101,1,A123,27,A143,A152,1,A173,1,A191,A201,male,0
A11,20,A32,A40,4716,A61,A74,1,divorced/seperated,A101,3,A123,52,A141,A152,1,A173,1,A191,A201,male,0
A11,7,A32,A43,1480,A61,A72,1,divorced/seperated/married,A101,3,A123,21,A143,A151,1,A173,1,A191,A201,female,1
A12,30,A34,A41,3405,A61,A72,2,single,A101,1,A124,30,A143,A153,1,A172,1,A191,A201,male,1
A14,20,A32,A43,3570,A61,A72,3,single,A101,3,A123,31,A143,A152,1,A172,1,A192,A201,male,1
A11,25,A34,A43,3199,A61,A75,3,single,A101,2,A123,41,A141,A152,2,A173,2,A191,A201,male,0
A14,15,A34,A43,1825,A65,A75,3,single,A101,2,A123,35,A143,A152,1,A173,1,A191,A201,male,1
A11,32,A30,A42,3250,A61,A72,3,single,A101,3,A122,23,A143,A151,1,A173,1,A192,A201,male,0
A12,18,A34,A49,736,A62,A73,3,single,A101,3,A122,33,A143,A152,2,A173,1,A191,A201,male,1
A11,14,A34,A43,1739,A61,A75,3,single,A101,3,A121,51,A143,A152,2,A172,1,A191,A201,male,1
A11,13,A33,A40,2262,A61,A73,3,single,A101,3,A122,24,A143,A151,1,A172,1,A191,A201,male,0
A12,16,A34,A42,1334,A61,A75,3,single,A101,3,A121,41,A143,A152,1,A173,1,A192,A201,male,1
A11,25,A32,A40,3027,A61,A72,3,divorced/seperated/married,A101,3,A122,20,A143,A151,1,A173,1,A191,A201,female,0
A11,15,A34,A42,2892,A61,A72,2,single,A103,1,A121,27,A143,A151,1,A173,1,A191,A201,male,0
A14,22,A32,A41,1869,A63,A73,3,single,A101,3,A123,34,A143,A152,1,A173,1,A191,A201,male,1
A11,8,A32,A42,2139,A61,A72,1,divorced/seperated/married,A101,3,A123,26,A143,A152,1,A172,1,A191,A201,female,0
A11,22,A32,A43,2409,A61,A72,3,divorced/seperated/married,A101,3,A123,23,A143,A151,1,A173,1,A192,A201,female,0
A12,56,A34,A49,14830,A61,A73,3,single,A101,2,A123,39,A143,A152,1,A174,1,A192,A201,male,0
A11,23,A32,A42,1219,A61,A71,2,divorced/seperated,A101,3,A123,37,A143,A152,1,A173,1,A192,A201,male,0
A12,19,A31,A49,2277,A61,A74,3,divorced/seperated/married,A101,3,A123,41,A141,A152,1,A172,1,A191,A201,female,1
A11,19,A32,A42,926,A61,A73,3,divorced/seperated,A101,2,A123,23,A143,A152,1,A173,1,A191,A201,male,0
A12,17,A32,A43,1369,A61,A73,3,single,A101,1,A121,29,A143,A152,1,A173,1,A191,A201,female,1
A14,11,A32,A42,1209,A62,A75,3,single,A101,2,A122,45,A143,A152,1,A173,1,A192,A201,male,1
A12,21,A32,A49,3088,A61,A73,3,married/widowed,A101,1,A124,26,A143,A152,1,A173,1,A192,A201,male,1
A14,8,A32,A43,2027,A62,A72,1,divorced/seperated/married,A101,3,A122,29,A143,A151,1,A173,1,A191,A201,female,1
A11,22,A32,A40,1370,A61,A75,2,divorced/seperated,A101,2,A123,32,A141,A152,1,A173,1,A191,A201,male,0
A12,21,A32,A43,4644,A61,A72,3,single,A101,1,A123,29,A143,A152,1,A173,1,A191,A201,male,1
A12,15,A34,A43,1540,A61,A75,3,divorced/seperated/married,A101,3,A121,41,A143,A152,2,A173,1,A192,A201,female,1
A14,19,A32,A49,2386,A61,A74,1,divorced/seperated/married,A101,1,A123,21,A143,A151,1,A173,1,A191,A201,female,1
A12,33,A32,A40,344,A62,A73,3,divorced/seperated/married,A101,3,A121,20,A141,A151,1,A173,1,A191,A201,female,0
A14,49,A34,A49,5015,A65,A74,3,single,A101,1,A124,32,A141,A152,1,A174,2,A192,A201,male,1
A14,11,A32,A40,1953,A65,A73,1,single,A101,2,A122,47,A143,A152,1,A173,1,A191,A201,male,1
A14,7,A32,A43,1072,A61,A72,2,divorced/seperated/married,A101,1,A121,32,A143,A152,1,A173,1,A191,A201,female,1
A11,16,A32,A40,1654,A61,A72,3,divorced/seperated/married,A101,2,A121,31,A143,A152,1,A173,1,A192,A201,female,1
A12,42,A34,A42,3547,A61,A72,3,single,A101,1,A122,25,A143,A152,1,A173,1,A191,A201,male,0
A11,7,A34,A40,1891,A61,A72,1,single,A101,3,A121,37,A143,A152,1,A172,1,A191,A202,male,1
A14,17,A34,A41,3155,A63,A72,3,single,A101,3,A124,39,A143,A152,1,A173,1,A191,A201,male,1
A12,8,A32,A40,2581,A61,A73,1,single,A101,3,A122,27,A141,A151,1,A172,1,A191,A201,male,1
A11,19,A32,A42,1799,A61,A72,3,divorced/seperated/married,A101,3,A122,20,A143,A151,1,A173,1,A191,A201,female,1
A12,8,A32,A43,1204,A61,A74,3,married/widowed,A103,3,A121,25,A143,A152,1,A173,1,A191,A201,male,1
A14,21,A33,A49,1766,A61,A75,3,single,A101,3,A123,39,A141,A152,2,A173,2,A192,A201,male,1
A12,8,A32,A45,3051,A61,A72,2,married/widowed,A101,1,A121,21,A143,A152,1,A173,1,A191,A201,male,1
A11,22,A34,A41,2080,A61,A71,3,single,A101,3,A124,47,A143,A153,1,A173,1,A191,A201,male,1
A14,23,A34,A41,2360,A61,A75,3,single,A101,3,A123,34,A143,A152,1,A174,1,A192,A201,male,1
A14,12,A32,A40,914,A65,A75,3,single,A101,3,A124,41,A143,A153,1,A173,1,A192,A201,male,1
A11,13,A33,A43,1503,A61,A72,3,divorced/seperated/married,A101,2,A122,28,A143,A152,1,A172,1,A191,A201,female,1
A11,29,A32,A43,1200,A61,A73,2,divorced/seperated,A101,3,A123,35,A141,A152,1,A172,1,A191,A201,male,1
A14,6,A32,A49,319,A61,A73,3,divorced/seperated/married,A101,1,A121,24,A143,A152,1,A173,1,A191,A201,male,1
A12,51,A32,A49,3855,A61,A74,3,single,A101,1,A123,30,A143,A152,1,A173,2,A192,A201,male,0
A12,7,A34,A40,7308,A61,A71,1,single,A101,3,A124,26,A143,A152,1,A172,1,A192,A201,male,1
A12,26,A32,A42,4206,A61,A72,3,divorced/seperated/married,A101,2,A121,33,A143,A151,1,A174,1,A192,A201,female,1
A14,43,A34,A49,6423,A61,A73,3,divorced/seperated/married,A101,3,A123,32,A143,A152,1,A173,1,A191,A201,female,1
A12,12,A32,A42,1834,A61,A73,2,single,A103,3,A121,25,A143,A152,1,A172,1,A191,A201,male,1
A12,13,A34,A41,3894,A61,A72,2,single,A101,1,A123,41,A143,A152,1,A173,1,A191,A201,male,1
A12,9,A31,A49,278,A61,A75,1,divorced/seperated/married,A101,3,A124,29,A143,A151,1,A172,1,A191,A201,female,0
A14,15,A32,A40,1832,A61,A73,3,divorced/seperated/married,A101,3,A121,35,A143,A152,1,A173,1,A192,A201,female,0
A14,24,A32,A43,1375,A61,A73,2,married/widowed,A101,2,A121,29,A143,A152,1,A173,1,A191,A201,male,1
A12,10,A32,A43,546,A61,A73,2,divorced/seperated/married,A101,1,A123,21,A143,A152,1,A173,1,A191,A201,female,0
A14,9,A34,A43,1055,A61,A73,3,divorced/seperated/married,A101,2,A122,32,A143,A152,2,A173,1,A191,A201,female,1
A14,10,A34,A43,3891,A61,A73,1,divorced/seperated/married,A101,1,A121,21,A143,A152,1,A173,1,A191,A201,female,1
A12,17,A34,A43,1554,A61,A73,3,single,A101,2,A121,26,A141,A152,2,A173,1,A191,A201,male,0
A13,16,A32,A42,5184,A61,A73,2,divorced/seperated,A101,1,A121,37,A143,A152,1,A173,1,A191,A201,male,1
A14,15,A34,A43,454,A61,A73,3,married/widowed,A101,1,A121,29,A143,A152,1,A173,1,A191,A201,male,1
A14,19,A34,A41,5265,A65,A71,3,single,A101,3,A124,54,A143,A153,1,A174,1,A192,A201,male,1
A11,6,A32,A40,1276,A61,A73,3,single,A101,3,A121,25,A143,A152,1,A172,1,A191,A201,male,1
A12,30,A32,A49,2417,A65,A74,3,single,A101,3,A123,38,A143,A152,1,A173,2,A192,A201,male,1
A14,21,A34,A41,2034,A61,A74,3,single,A101,3,A122,34,A143,A152,2,A173,1,A191,A201,male,1
A14,18,A32,A43,2116,A65,A75,3,single,A101,3,A123,42,A143,A152,1,A173,1,A192,A201,male,1
A11,22,A32,A40,3649,A61,A75,2,divorced/seperated,A101,3,A123,49,A143,A152,1,A173,1,A192,A201,male,0
A12,14,A32,A40,2147,A65,A73,3,single,A103,3,A124,47,A141,A152,1,A173,1,A191,A201,male,1
A11,24,A32,A40,3314,A61,A72,3,divorced/seperated/married,A101,3,A124,44,A141,A151,1,A173,1,A192,A201,female,0
A11,39,A34,A43,1946,A61,A73,3,married/widowed,A101,2,A122,25,A143,A152,2,A173,1,A192,A201,male,1
A12,11,A32,A43,1022,A61,A73,3,married/widowed,A101,2,A121,23,A141,A152,1,A172,1,A191,A201,male,1
A12,7,A32,A43,1411,A61,A75,3,divorced/seperated/married,A103,3,A121,52,A141,A152,1,A172,1,A192,A201,female,1
A12,34,A32,A42,5334,A65,A72,1,divorced/seperated/married,A101,1,A122,25,A143,A152,1,A171,1,A191,A201,female,0
A11,20,A32,A40,1921,A61,A73,3,single,A101,3,A123,26,A143,A152,1,A172,1,A191,A201,male,0
A14,24,A32,A40,1753,A61,A72,3,divorced/seperated/married,A101,1,A122,28,A143,A152,1,A173,1,A191,A201,female,0
A11,20,A34,A42,6673,A61,A71,1,single,A103,3,A122,29,A141,A151,1,A173,1,A192,A201,male,1
A11,27,A32,A40,1866,A61,A73,3,divorced/seperated/married,A101,3,A122,40,A143,A151,1,A173,1,A192,A201,female,0
