Checking Account,Duration,Credit History,Purpose,Credit Amount,Savings,Present Employment Time,Installment Rate,Personal Status,Guarantors,Residence Time,Property,Age,Other Plans,Housing,Existing Credits,Job,Num of People,Telephone,Foreign Worker,gender,labels
A12,42,A32,A43,6429,A62,A74,3,single,A101,1,A123,27,A143,A152,1,A173,1,A191,A201,male,0
A13,21,A33,A41,2097,A61,A72,3,divorced/seperated/married,A101,3,A122,28,A143,A151,1,A174,1,A192,A201,male,0
A14,25,A32,A41,4929,A65,A75,2,divorced/seperated/married,A101,3,A123,31,A143,A152,1,A174,1,A192,A201,female,1
A11,23,A31,A41,6390,A65,A74,1,single,A101,2,A122,31,A143,A152,1,A172,1,A192,A201,male,0
A13,17,A32,A42,1095,A61,A73,1,single,A101,1,A124,20,A142,A152,1,A173,1,A192,A201,male,1
A13,16,A32,A43,1849,A61,A74,3,single,A101,1,A123,31,A143,A153,1,A173,1,A191,A201,male,1
A14,11,A32,A42,2767,A63,A73,1,single,A101,3,A122,37,A143,A152,1,A172,1,A191,A201,male,0
A14,20,A34,A43,1723,A65,A74,3,single,A101,2,A123,29,A143,A152,1,A173,1,A191,A201,male,1
A12,7,A34,A43,482,A61,A74,3,single,A101,3,A123,31,A141,A152,2,A173,1,A191,A201,male,1
A11,16,A34,A40,1774,A61,A74,3,single,A101,3,A123,36,A143,A152,2,A172,1,A192,A201,male,1
A11,8,A31,A40,1609,A61,A74,3,single,A101,1,A123,30,A141,A152,2,A172,1,A192,A201,male,0
A12,14,A32,A40,900,A61,A73,3,married/widowed,A101,3,A121,35,A143,A152,1,A173,1,A192,A201,male,1
A14,12,A32,A42,3305,A61,A72,2,divorced/seperated/married,A102,3,A124,22,A143,A151,1,A173,1,A191,A201,female,0
A12,10,A34,A43,1017,A61,A74,3,single,A101,3,A123,38,A143,A152,2,A173,1,A192,A201,male,1
A11,16,A32,A40,2239,A64,A72,2,married/widowed,A101,1,A122,38,A143,A152,1,A173,1,A191,A201,male,1
A14,16,A32,A43,1608,A61,A72,3,single,A101,3,A123,31,A143,A151,1,A173,1,A192,A201,male,1
A14,10,A34,A43,996,A62,A75,3,divorced/seperated/married,A101,3,A123,44,A141,A152,2,A173,1,A192,A201,female,1
A12,12,A34,A40,1235,A61,A71,3,divorced/seperated/married,A101,1,A123,27,A143,A152,1,A173,1,A191,A201,female,1
A14,12,A32,A40,1349,A61,A73,3,married/widowed,A101,2,A121,47,A143,A152,1,A173,1,A191,A201,male,1
A14,11,A32,A42,2010,A65,A73,3,single,A101,3,A122,35,A143,A152,1,A173,1,A191,A201,male,1
A12,27,A34,A49,3878,A61,A73,2,single,A101,1,A122,32,A143,A152,1,A173,1,A191,A201,male,1
A11,26,A32,A40,4359,A61,A74,3,single,A101,3,A124,39,A143,A153,1,A174,1,A192,A201,male,0
A14,18,A32,A41,5567,A65,A75,3,single,A101,2,A122,34,A143,A151,1,A173,1,A192,A201,male,1
A14,16,A32,A40,2854,A63,A75,2,single,A101,3,A121,47,A143,A152,1,A172,1,A191,A201,male,1
A12,11,A32,A49,314,A61,A74,1,divorced/seperated/married,A101,3,A123,19,A143,A152,1,A173,1,A191,A201,male,1
A12,10,A34,A40,1241,A61,A75,3,single,A101,3,A121,44,A143,A152,1,A172,1,A192,A201,male,0
A14,15,A32,A40,4500,A65,A74,3,single,A101,3,A122,32,A143,A151,1,A173,1,A192,A201,male,1
A14,19,A32,A40,5360,A65,A74,3,divorced/seperated/married,A101,3,A122,32,A143,A151,1,A173,1,A192,A201,female,1
A12,9,A32,A43,1472,A65,A75,3,single,A101,3,A123,39,A143,A152,1,A172,1,A192,A201,male,1
A12,10,A32,A46,1314,A61,A73,3,single,A101,2,A121,37,A143,A152,1,A172,1,A191,A201,male,1
A12,9,A32,A41,1954,A63,A75,3,single,A101,3,A123,40,A143,A152,1,A172,1,A192,A201,female,1
A14,33,A32,A41,5103,A61,A75,3,single,A101,3,A122,27,A143,A152,1,A174,1,A192,A201,male,1
A11,27,A32,A40,4249,A61,A74,2,single,A101,3,A124,42,A143,A153,1,A173,1,A191,A201,male,1
A14,13,A32,A41,3981,A65,A75,3,single,A101,3,A122,41,A143,A151,1,A173,1,A192,A201,male,1
A14,47,A34,A49,7040,A65,A73,1,divorced/seperated,A101,1,A124,44,A143,A152,1,A173,1,A191,A201,male,1
A12,11,A32,A43,988,A61,A74,3,single,A103,1,A121,29,A143,A152,1,A173,1,A192,A201,male,1
A13,17,A32,A43,963,A61,A73,3,married/widowed,A101,1,A121,25,A143,A153,1,A173,1,A191,A201,male,1
A14,60,A30,A49,10678,A65,A73,2,divorced/seperated,A101,1,A123,32,A143,A152,1,A174,1,A191,A201,male,1
A14,19,A32,A48,3773,A61,A73,2,single,A101,3,A122,48,A143,A152,1,A172,1,A191,A201,male,1
A11,14,A32,A410,2034,A64,A75,3,divorced/seperated,A101,3,A123,48,A143,A152,1,A173,1,A191,A201,male,0
A12,12,A32,A40,859,A61,A72,3,divorced/seperated/married,A101,3,A122,38,A143,A152,1,A172,1,A192,A201,female,0
A12,9,A32,A46,1199,A61,A72,3,single,A101,1,A121,36,A143,A152,1,A172,1,A192,A201,male,1
A11,12,A32,A40,465,A61,A73,3,divorced/seperated/married,A101,1,A121,20,A143,A152,1,A173,1,A191,A201,female,1
A13,21,A34,A410,3655,A64,A73,3,married/widowed,A101,1,A123,35,A143,A152,1,A173,1,A192,A201,male,1
A12,9,A32,A40,1252,A65,A73,3,divorced/seperated/married,A101,3,A122,36,A143,A152,1,A172,1,A192,A201,female,1
A14,11,A34,A43,2429,A65,A74,3,single,A101,3,A122,35,A141,A152,2,A172,1,A192,A201,male,1
A13,7,A32,A42,1184,A61,A73,3,single,A101,1,A121,40,A143,A152,1,A173,1,A192,A201,male,1
A12,11,A32,A46,1393,A61,A74,3,single,A101,3,A123,44,A143,A152,1,A173,1,A192,A201,male,0
A11,9,A32,A43,567,A61,A73,2,married/widowed,A101,2,A122,29,A143,A152,1,A172,1,A191,A201,male,1
A13,9,A32,A42,303,A61,A73,1,married/widowed,A101,2,A121,23,A143,A152,1,A173,1,A192,A201,male,1
A14,10,A32,A42,2874,A63,A73,1,divorced/seperated/married,A101,3,A122,28,A143,A152,1,A173,1,A191,A201,female,1
A14,45,A34,A41,6871,A61,A73,1,divorced/seperated/married,A101,1,A121,24,A143,A152,1,A172,1,A191,A201,female,0
A14,16,A31,A43,1796,A65,A72,3,single,A101,2,A124,51,A141,A152,1,A173,1,A192,A201,male,1
A14,8,A32,A42,1638,A64,A72,2,divorced/seperated/married,A101,3,A122,27,A143,A152,1,A172,1,A191,A201,female,1
A11,47,A30,A49,3748,A64,A73,1,divorced/seperated,A101,1,A124,54,A143,A152,1,A173,1,A191,A201,male,1
A14,18,A34,A43,1430,A61,A75,1,divorced/seperated/married,A101,2,A123,24,A143,A152,1,A173,1,A191,A201,female,1
A11,26,A33,A40,6025,A61,A75,1,single,A102,3,A124,39,A143,A153,2,A173,1,A191,A201,male,0
A12,19,A32,A40,1027,A61,A72,3,divorced/seperated/married,A101,1,A121,23,A143,A152,1,A173,1,A191,A201,female,0
A11,26,A34,A41,4219,A61,A73,3,single,A101,3,A122,44,A143,A152,2,A173,1,A192,A201,male,1
A12,5,A32,A49,282,A61,A73,2,single,A101,1,A121,21,A143,A152,1,A173,1,A191,A201,male,1
A12,6,A32,A43,695,A61,A74,3,single,A101,2,A121,34,A143,A152,1,A173,1,A192,A201,male,1
A14,8,A32,A46,2365,A61,A74,3,single,A101,2,A121,48,A143,A151,1,A173,1,A192,A201,male,1
A11,32,A32,A41,5285,A61,A75,2,single,A101,3,A124,41,A143,A153,1,A173,1,A191,A201,male,1
A11,14,A32,A410,2605,A64,A75,3,divorced/seperated,A101,3,A123,47,A143,A152,1,A173,1,A191,A201,male,1
A14,9,A34,A41,365,A65,A74,3,single,A101,1,A123,20,A142,A152,1,A173,1,A191,A201,male,1
A12,11,A32,A43,382,A61,A73,2,married/widowed,A101,3,A121,23,A143,A152,1,A173,1,A191,A201,female,1
A14,18,A34,A45,3384,A65,A75,3,single,A101,3,A123,45,A143,A152,1,A173,1,A192,A201,male,1
A11,12,A33,A40,2865,A61,A72,1,divorced/seperated/married,A101,2,A121,27,A143,A151,1,A174,1,A191,A201,male,1
A14,15,A32,A42,1942,A62,A72,3,single,A101,2,A124,38,A143,A152,1,A173,1,A191,A201,female,1
A13,11,A32,A43,1995,A61,A75,3,single,A101,3,A123,41,A143,A153,1,A173,1,A192,A201,male,1
A14,64,A30,A49,13936,A62,A74,1,divorced/seperated/married,A101,1,A123,21,A143,A152,1,A172,1,A191,A201,female,1
A11,13,A34,A42,3106,A61,A73,2,single,A101,2,A121,43,A143,A151,1,A173,1,A192,A201,male,1
A11,18,A34,A40,5901,A61,A74,1,single,A101,3,A124,36,A143,A152,2,A172,1,A192,A201,male,0
A13,12,A32,A42,2069,A64,A75,3,divorced/seperated,A101,3,A124,49,A143,A152,1,A173,1,A191,A201,male,1
A14,8,A32,A42,1480,A63,A75,3,single,A101,3,A122,45,A143,A152,1,A172,1,A191,A201,male,1
A12,6,A32,A44,369,A61,A73,1,divorced/seperated/married,A101,1,A121,22,A143,A152,1,A173,1,A191,A201,female,1
A13,18,A34,A46,2719,A61,A73,3,single,A101,3,A123,46,A143,A152,2,A173,1,A191,A201,male,1
A12,12,A32,A40,583,A61,A72,3,divorced/seperated/married,A101,3,A122,32,A143,A152,1,A173,1,A192,A201,female,0
A11,20,A32,A43,1853,A61,A73,3,married/widowed,A101,3,A122,37,A143,A152,1,A173,1,A191,A201,male,1
A11,14,A34,A42,2552,A61,A75,3,divorced/seperated/married,A101,3,A122,45,A143,A152,2,A173,1,A191,A201,female,1
A12,7,A34,A46,323,A61,A71,1,divorced/seperated/married,A101,3,A123,23,A143,A152,1,A173,1,A191,A201,female,1
A14,17,A34,A43,1558,A62,A74,3,single,A101,2,A123,37,A141,A152,2,A173,1,A191,A201,male,1
A13,19,A32,A410,2402,A61,A73,3,divorced/seperated,A101,2,A124,49,A143,A153,1,A173,1,A192,A201,male,1
A11,7,A31,A43,375,A61,A73,3,divorced/seperated/married,A101,1,A122,25,A143,A151,1,A171,1,A192,A201,female,1
A14,8,A34,A42,1329,A64,A72,3,divorced/seperated/married,A101,3,A122,26,A143,A151,1,A173,1,A191,A201,female,1
A11,14,A34,A41,2863,A61,A74,2,single,A101,2,A123,28,A143,A151,2,A172,1,A191,A201,male,0
A11,25,A33,A40,4138,A61,A75,3,single,A101,3,A124,42,A143,A153,2,A174,1,A192,A201,male,0
A13,19,A32,A41,2926,A61,A73,2,single,A103,2,A121,34,A143,A151,1,A174,1,A192,A201,male,1
A11,16,A34,A43,4004,A61,A74,1,single,A101,3,A123,30,A143,A151,2,A172,1,A191,A201,male,0
A12,26,A34,A41,4777,A61,A75,1,single,A101,1,A122,38,A143,A152,1,A174,1,A191,A201,male,1
A14,31,A33,A49,3996,A61,A75,1,single,A101,1,A122,32,A143,A152,1,A173,1,A191,A201,male,1
A13,18,A32,A43,733,A61,A73,3,single,A101,1,A121,19,A143,A152,1,A173,1,A191,A201,male,1
A14,14,A32,A43,1651,A62,A75,3,single,A101,2,A121,22,A143,A152,1,A173,1,A191,A201,male,1
A11,26,A33,A40,5793,A61,A75,1,single,A101,3,A124,47,A143,A153,2,A174,1,A192,A201,male,0
A12,60,A34,A49,10596,A62,A73,1,divorced/seperated,A101,1,A123,33,A143,A152,1,A174,1,A191,A201,male,0
A12,24,A32,A40,2058,A61,A73,3,married/widowed,A101,2,A124,40,A143,A152,1,A173,1,A191,A201,male,0
A12,6,A32,A43,346,A61,A73,2,single,A101,3,A121,28,A143,A152,1,A173,1,A192,A201,male,1
A11,34,A33,A40,9194,A61,A74,1,single,A101,3,A122,33,A143,A151,1,A174,1,A192,A201,male,0
A11,22,A34,A40,3120,A61,A73,3,married/widowed,A101,3,A123,52,A143,A152,2,A173,1,A191,A201,male,0
A12,6,A32,A46,386,A61,A73,2,single,A101,1,A121,38,A143,A152,1,A173,1,A191,A201,male,1
A14,21,A32,A43,3271,A65,A72,3,single,A101,2,A123,22,A143,A152,1,A173,1,A191,A201,male,1
A12,5,A32,A46,387,A61,A73,1,single,A101,1,A121,28,A143,A152,1,A172,1,A191,A201,male,1
A11,30,A33,A40,7019,A61,A75,1,single,A102,3,A124,50,A143,A153,1,A173,1,A191,A201,male,0
A11,23,A33,A40,5339,A61,A73,2,single,A101,3,A121,39,A143,A152,1,A173,1,A191,A201,male,0
A14,15,A32,A42,2085,A63,A75,3,single,A101,3,A122,53,A143,A152,1,A173,1,A191,A201,male,1
A12,24,A32,A41,3666,A61,A72,2,married/widowed,A101,1,A122,29,A143,A151,1,A174,1,A192,A201,male,1
A14,41,A30,A43,3821,A62,A73,3,divorced/seperated/married,A101,1,A123,41,A142,A153,1,A173,1,A191,A201,female,1
A14,28,A32,A40,5479,A61,A73,1,single,A101,3,A123,32,A143,A152,1,A173,1,A192,A201,male,1
A11,22,A32,A40,1519,A61,A73,3,married/widowed,A101,2,A121,34,A143,A152,1,A173,1,A191,A201,male,0
A14,45,A32,A49,7533,A62,A74,1,divorced/seperated/married,A101,1,A123,19,A142,A152,1,A172,1,A191,A201,female,1
A14,7,A32,A44,337,A61,A72,3,divorced/seperated/married,A101,1,A121,19,A143,A152,1,A173,1,A191,A201,female,1
A13,27,A34,A42,3612,A61,A71,1,divorced/seperated/married,A101,2,A123,22,A143,A152,1,A173,1,A191,A201,female,1
A14,14,A32,A40,1938,A61,A72,3,divorced/seperated/married,A101,3,A122,34,A143,A151,1,A174,1,A192,A201,female,0
A14,9,A32,A40,2319,A65,A75,2,divorced/seperated/married,A101,3,A123,47,A143,A152,1,A173,1,A192,A201,female,1
A14,51,A34,A43,5534,A63,A75,2,divorced/seperated/married,A101,3,A123,27,A143,A152,1,A173,1,A191,A201,female,1
A12,12,A34,A42,1614,A61,A74,3,single,A101,3,A123,33,A142,A152,2,A173,1,A191,A201,male,1
A14,23,A33,A43,2633,A61,A75,3,single,A101,1,A122,37,A143,A152,2,A173,1,A191,A201,male,1
A14,12,A32,A43,1301,A62,A73,3,single,A103,2,A122,37,A143,A152,1,A172,1,A191,A201,female,1
A14,16,A32,A48,1374,A61,A72,3,divorced/seperated/married,A101,3,A121,39,A143,A152,1,A174,1,A191,A201,male,1
A14,23,A32,A43,2994,A61,A73,3,married/widowed,A101,1,A123,21,A143,A151,1,A173,1,A191,A201,male,1
A12,47,A34,A49,8369,A62,A74,2,divorced/seperated/married,A101,2,A123,34,A143,A152,1,A173,1,A191,A201,female,0
A14,11,A32,A40,3390,A65,A75,2,divorced/seperated/married,A101,3,A121,47,A143,A151,1,A172,1,A192,A201,female,1
A12,26,A34,A42,2500,A62,A74,3,single,A101,2,A123,35,A143,A152,1,A173,1,A191,A201,male,1
A11,23,A32,A40,4447,A61,A73,2,single,A101,2,A123,25,A143,A152,1,A173,1,A191,A201,male,1
A14,7,A34,A41,303,A61,A71,1,divorced/seperated/married,A101,1,A123,20,A143,A152,1,A173,1,A191,A201,female,1
A14,24,A32,A43,2452,A61,A73,3,divorced/seperated/married,A101,3,A123,30,A143,A152,1,A172,1,A192,A201,female,1
A14,13,A32,A43,2702,A61,A73,1,single,A101,3,A121,32,A143,A152,1,A173,1,A192,A201,male,1
A14,10,A32,A43,2545,A63,A73,2,single,A101,3,A121,41,A143,A152,1,A172,1,A191,A201,male,1
A11,57,A30,A49,10901,A62,A73,1,divorced/seperated,A101,2,A124,27,A143,A153,1,A172,1,A191,A201,male,0
A13,15,A32,A40,779,A61,A72,3,divorced/seperated/married,A101,3,A121,32,A143,A153,1,A174,1,A191,A201,female,1
A12,9,A32,A43,950,A61,A73,3,single,A101,3,A121,41,A143,A152,1,A172,1,A192,A201,male,1
A11,19,A32,A40,1508,A61,A71,3,divorced/seperated/married,A101,3,A121,45,A143,A152,1,A174,1,A191,A201,male,0
A14,13,A32,A42,3536,A61,A75,3,divorced/seperated/married,A101,3,A122,39,A143,A152,1,A172,1,A191,A201,female,0
A11,13,A34,A43,1375,A62,A74,3,single,A101,2,A122,35,A141,A152,2,A173,1,A191,A201,male,0
A12,17,A32,A46,3081,A61,A73,3,single,A101,1,A123,31,A143,A152,1,A173,1,A191,A201,male,1
A13,14,A32,A42,558,A61,A73,3,single,A101,1,A121,24,A143,A152,1,A173,1,A192,A201,male,1
A14,14,A32,A40,2513,A65,A73,3,divorced/seperated/married,A101,3,A122,37,A143,A152,1,A173,1,A191,A201,female,1
A11,39,A30,A49,5059,A61,A73,2,divorced/seperated,A101,2,A123,41,A143,A152,1,A173,1,A191,A201,male,1
A13,30,A32,A43,1814,A61,A74,3,single,A101,1,A121,20,A143,A152,1,A173,1,A191,A201,male,0
A11,57,A34,A49,11209,A62,A71,1,divorced/seperated,A101,1,A123,25,A143,A152,1,A174,1,A191,A201,male,1
A14,35,A32,A49,4792,A64,A73,1,divorced/seperated,A101,1,A124,42,A143,A153,1,A173,1,A191,A201,male,1
A11,9,A34,A42,970,A61,A75,3,single,A101,3,A123,49,A143,A152,2,A173,1,A191,A201,male,1
A11,12,A32,A40,1853,A61,A72,3,divorced/seperated/married,A101,3,A122,33,A143,A152,1,A173,1,A192,A201,female,0
A14,19,A34,A42,1749,A61,A71,3,divorced/seperated/married,A101,3,A121,24,A143,A151,1,A173,1,A192,A201,female,1
A13,12,A33,A41,908,A61,A72,3,divorced/seperated/married,A101,2,A121,24,A143,A151,1,A174,1,A191,A201,female,1
A11,20,A32,A40,978,A61,A72,3,divorced/seperated/married,A101,3,A121,30,A143,A152,1,A174,1,A192,A201,male,0
A11,11,A32,A42,1736,A61,A73,2,single,A101,2,A121,44,A143,A152,1,A172,1,A191,A201,male,1
A11,8,A31,A43,336,A61,A73,3,married/widowed,A101,1,A122,28,A143,A152,1,A173,1,A192,A201,male,1
A14,11,A32,A43,1472,A65,A75,3,married/widowed,A101,2,A123,39,A143,A151,1,A173,1,A192,A201,male,1
A12,16,A33,A41,2400,A61,A72,2,divorced/seperated/married,A101,1,A122,28,A143,A152,1,A172,1,A191,A201,female,0
A14,14,A34,A43,1277,A62,A75,3,single,A101,3,A122,32,A141,A152,2,A173,1,A191,A201,male,1
A12,8,A34,A46,625,A61,A74,3,single,A101,2,A123,26,A143,A152,2,A173,1,A191,A201,male,1
A12,7,A34,A41,306,A61,A74,2,divorced/seperated/married,A101,1,A123,19,A143,A152,1,A173,1,A191,A201,female,1
A11,6,A34,A44,320,A61,A73,2,married/widowed,A101,1,A123,23,A143,A152,1,A174,1,A191,A201,female,1
A11,23,A32,A43,732,A61,A73,3,married/widowed,A101,3,A121,24,A143,A152,1,A172,1,A191,A201,male,0
A14,14,A34,A42,1897,A63,A75,3,married/widowed,A101,3,A122,49,A143,A152,1,A173,1,A191,A201,male,1
A13,21,A33,A40,4664,A61,A75,3,single,A101,3,A122,40,A143,A151,1,A174,1,A192,A201,male,0
A14,13,A32,A40,3336,A61,A75,1,divorced/seperated/married,A101,3,A122,35,A143,A152,1,A173,1,A191,A201,female,0
A13,11,A32,A40,2273,A65,A72,3,married/widowed,A101,3,A123,41,A143,A151,1,A173,1,A192,A201,male,1
A11,26,A32,A41,5586,A61,A73,1,single,A101,3,A122,29,A143,A151,1,A172,1,A192,A201,male,0
A11,12,A34,A48,1254,A61,A74,3,single,A101,3,A122,34,A143,A152,1,A174,1,A192,A201,male,1
A14,10,A32,A42,2323,A64,A72,1,divorced/seperated/married,A101,3,A122,27,A143,A152,1,A173,1,A191,A201,female,1
A14,11,A32,A43,2449,A65,A73,3,single,A101,3,A122,40,A143,A151,1,A172,1,A192,A201,male,1
A13,11,A32,A42,1245,A61,A74,3,single,A101,3,A121,27,A143,A152,1,A173,1,A192,A201,male,1
A14,15,A32,A42,3937,A63,A75,2,divorced/seperated/married,A101,3,A122,35,A143,A151,1,A173,1,A191,A201,female,1
A14,14,A32,A42,2832,A63,A73,1,single,A101,3,A121,35,A143,A152,1,A172,1,A191,A201,male,1
A11,23,A33,A40,4855,A61,A75,2,single,A102,3,A124,35,A143,A153,1,A173,1,A191,A201,male,0
A14,19,A32,A40,2870,A61,A73,3,married/widowed,A101,2,A121,33,A143,A152,1,A173,1,A191,A201,male,0
A12,16,A32,A49,348,A61,A73,2,married/widowed,A103,3,A121,20,A143,A151,1,A173,1,A191,A201,male,1
A14,8,A32,A42,1621,A61,A72,1,divorced/seperated/married,A101,3,A122,31,A143,A152,1,A172,1,A191,A201,female,0
A11,18,A34,A46,2228,A64,A75,3,married/widowed,A101,3,A123,45,A143,A152,1,A173,1,A191,A201,male,1
A14,9,A32,A43,2350,A63,A75,2,divorced/seperated,A101,2,A123,43,A143,A152,1,A173,1,A191,A201,male,1
A14,38,A34,A43,4197,A61,A75,1,divorced/seperated/married,A101,3,A123,34,A141,A152,1,A173,1,A191,A201,female,1
A11,11,A32,A42,1177,A64,A73,3,divorced/seperated/married,A101,3,A122,49,A143,A152,1,A172,1,A191,A201,female,0
A13,17,A32,A42,798,A61,A74,3,single,A101,2,A123,25,A143,A152,1,A173,1,A192,A201,male,1
A11,25,A33,A40,5791,A61,A75,2,single,A101,3,A124,47,A143,A153,1,A174,1,A192,A201,male,0
A11,25,A32,A40,6780,A65,A73,1,single,A102,3,A123,26,A143,A152,1,A173,1,A191,A201,male,0
A14,19,A32,A42,3454,A63,A73,2,single,A101,3,A122,35,A143,A152,1,A172,1,A191,A201,male,0
A11,13,A32,A42,1029,A61,A73,3,divorced/seperated/married,A101,3,A122,44,A143,A152,1,A172,1,A191,A201,female,0
A13,16,A32,A43,2068,A61,A73,3,married/widowed,A101,1,A123,31,A143,A152,1,A174,1,A191,A201,male,1
A14,20,A32,A40,4392,A63,A75,2,single,A101,3,A121,53,A143,A152,1,A173,1,A191,A201,male,1
A14,18,A32,A40,3623,A61,A75,2,divorced/seperated/married,A101,3,A124,57,A143,A152,1,A174,1,A191,A201,female,0
A14,28,A34,A43,2736,A65,A75,3,divorced/seperated/married,A101,2,A123,38,A141,A152,1,A173,1,A192,A201,female,1
A11,6,A32,A43,526,A61,A74,3,single,A101,2,A121,35,A143,A152,1,A173,2,A192,A201,male,1
A12,6,A34,A43,345,A61,A75,2,divorced/seperated/married,A101,3,A123,27,A141,A152,1,A173,1,A191,A201,female,1
A14,27,A32,A42,6037,A61,A71,2,divorced/seperated/married,A101,1,A123,24,A143,A152,1,A174,1,A191,A201,female,0
A11,15,A33,A40,3355,A61,A74,2,single,A101,3,A122,34,A143,A152,1,A172,1,A191,A201,male,0
A14,7,A32,A42,1685,A62,A72,1,divorced/seperated/married,A101,3,A122,22,A143,A151,1,A172,1,A191,A201,female,1
A11,23,A34,A41,4229,A61,A75,3,single,A101,3,A123,35,A143,A152,2,A173,1,A191,A201,male,1
A12,17,A34,A42,1845,A61,A71,3,single,A101,3,A123,28,A143,A152,1,A173,1,A191,A201,female,1
A12,41,A34,A49,4372,A62,A75,1,divorced/seperated,A101,1,A123,38,A143,A152,1,A173,1,A191,A201,male,1
A14,15,A32,A40,1962,A61,A73,2,divorced/seperated/married,A103,3,A121,33,A143,A151,1,A171,1,A191,A201,female,1
A11,33,A32,A40,6948,A61,A73,1,single,A102,3,A124,45,A143,A153,1,A173,1,A191,A201,male,0
A14,28,A34,A42,1786,A61,A71,2,divorced/seperated/married,A101,3,A121,23,A143,A152,1,A173,1,A191,A201,female,1
A11,25,A33,A40,5164,A65,A75,2,single,A101,3,A124,38,A143,A153,1,A173,1,A191,A201,male,0
A14,23,A32,A41,1928,A61,A75,3,divorced/seperated/married,A101,3,A121,29,A143,A152,1,A174,1,A192,A201,female,1
A11,28,A32,A40,6905,A63,A73,1,single,A101,3,A124,47,A143,A153,1,A173,1,A191,A201,male,0
A12,12,A32,A40,1696,A61,A73,3,single,A101,2,A121,34,A143,A152,1,A173,1,A192,A201,male,1
A14,10,A34,A43,834,A65,A75,2,single,A101,2,A123,26,A143,A152,2,A173,1,A191,A201,male,1
A13,12,A32,A43,1092,A61,A73,3,married/widowed,A101,2,A121,37,A143,A152,1,A173,1,A191,A201,male,1
A14,61,A30,A49,15327,A62,A74,2,divorced/seperated,A101,1,A123,21,A143,A152,1,A172,1,A191,A201,male,0
A14,19,A34,A41,2611,A65,A75,3,divorced/seperated/married,A101,3,A123,30,A143,A151,1,A174,1,A192,A201,female,1
A14,13,A32,A42,3095,A64,A73,3,divorced/seperated/married,A101,3,A122,37,A143,A152,1,A172,1,A191,A201,female,1
A12,27,A33,A40,3009,A61,A75,2,divorced/seperated/married,A101,2,A121,49,A143,A152,2,A171,1,A191,A201,female,0
A14,39,A34,A45,5109,A61,A75,2,divorced/seperated/married,A101,3,A123,45,A143,A152,1,A173,1,A192,A201,female,1
A14,14,A34,A49,2304,A65,A73,3,single,A101,3,A122,46,A141,A152,1,A173,1,A192,A201,male,1
A11,53,A30,A49,9155,A62,A73,3,divorced/seperated,A101,1,A123,23,A143,A152,1,A173,1,A191,A201,male,0
A12,12,A32,A40,933,A61,A73,3,divorced/seperated/married,A101,3,A122,33,A143,A152,1,A172,1,A192,A201,female,0
A11,12,A32,A40,1096,A61,A72,3,divorced/seperated/married,A101,3,A121,47,A143,A152,1,A174,1,A192,A201,female,1
A14,16,A31,A43,868,A65,A74,3,single,A101,1,A122,36,A141,A152,1,A173,1,A192,A201,male,1
A12,7,A31,A40,687,A61,A72,3,divorced/seperated/married,A101,2,A121,31,A143,A152,1,A172,1,A192,A201,female,0
A14,31,A32,A45,4986,A61,A75,3,single,A101,3,A123,36,A143,A152,1,A174,1,A191,A201,male,1
A14,10,A32,A42,1990,A62,A72,3,divorced/seperated/married,A101,3,A122,29,A143,A152,1,A173,1,A191,A201,female,1
A14,23,A34,A40,4360,A63,A75,2,single,A101,3,A124,40,A143,A153,1,A173,1,A191,A201,male,1
A14,8,A34,A40,390,A61,A73,3,divorced/seperated/married,A101,1,A123,22,A143,A152,1,A173,1,A191,A201,female,1
A14,25,A32,A41,5965,A65,A75,1,single,A101,3,A121,36,A143,A151,1,A174,1,A192,A201,male,1
A14,11,A32,A42,2761,A64,A72,3,divorced/seperated/married,A101,3,A123,24,A143,A151,1,A173,1,A191,A201,female,1
A12,33,A34,A43,3950,A62,A74,3,single,A101,3,A123,39,A143,A152,1,A173,1,A191,A201,male,0
A14,21,A34,A40,4057,A61,A75,3,single,A101,3,A124,46,A143,A152,2,A173,1,A191,A201,male,0
A14,17,A32,A40,4133,A63,A73,2,single,A101,3,A121,41,A143,A152,1,A172,1,A191,A201,male,1
A12,7,A32,A40,1036,A61,A72,3,divorced/seperated/married,A101,2,A121,40,A143,A151,1,A174,1,A192,A201,female,1
A14,9,A32,A42,1677,A64,A73,1,divorced/seperated/married,A101,3,A122,34,A143,A152,1,A172,1,A191,A201,female,1
A12,14,A32,A45,1328,A61,A72,3,divorced/seperated,A101,3,A124,52,A143,A153,1,A173,1,A192,A201,male,1
A13,20,A32,A48,3631,A61,A73,2,single,A101,3,A121,44,A143,A151,1,A174,1,A191,A201,male,1
A14,15,A32,A42,2075,A65,A73,3,single,A101,3,A122,46,A143,A152,1,A173,1,A191,A201,male,1
A14,10,A32,A42,1950,A64,A72,2,divorced/seperated/married,A101,3,A122,27,A143,A151,1,A172,1,A191,A201,female,1
A14,8,A32,A42,2046,A62,A73,2,divorced/seperated/married,A101,3,A122,21,A143,A151,1,A172,1,A191,A201,female,0
A14,16,A32,A43,2128,A61,A73,3,married/widowed,A101,3,A121,27,A143,A151,1,A173,1,A192,A201,male,1
A11,8,A32,A40,905,A61,A73,3,married/widowed,A101,2,A122,35,A143,A152,1,A171,1,A191,A201,male,1
A12,32,A32,A42,8605,A61,A71,1,divorced/seperated,A101,1,A123,27,A143,A152,1,A174,1,A192,A201,male,0
