Checking Account,Duration,Credit History,Purpose,Credit Amount,Savings,Present Employment Time,Installment Rate,Personal Status,Guarantors,Residence Time,Property,Age,Other Plans,Housing,Existing Credits,Job,Num of People,Telephone,Foreign Worker,gender,labels
A11,27,A34,A42,3877,A61,A74,2,single,A101,2,A124,36,A143,A153,2,A173,1,A191,A201,male,1
A14,12,A34,A43,1183,A61,A73,3,married/widowed,A101,2,A121,35,A143,A152,2,A173,1,A191,A201,male,1
A12,28,A32,A40,2581,A65,A73,3,divorced/seperated/married,A101,3,A122,23,A143,A152,1,A173,1,A191,A201,female,0
A14,18,A32,A49,1023,A65,A75,3,single,A101,3,A121,35,A143,A152,1,A173,1,A191,A201,male,1
A13,9,A32,A43,717,A61,A74,3,single,A101,2,A123,22,A143,A152,1,A173,1,A192,A201,male,1
A11,6,A31,A40,1616,A61,A73,2,divorced/seperated/married,A102,3,A121,43,A142,A152,1,A174,1,A192,A201,male,1
A11,21,A32,A42,740,A65,A73,1,divorced/seperated/married,A101,3,A121,55,A143,A151,1,A172,1,A192,A201,female,1
A13,18,A32,A40,1587,A62,A71,3,single,A101,3,A122,38,A141,A152,1,A173,1,A192,A201,male,1
A12,20,A34,A41,2379,A61,A72,3,single,A101,2,A122,26,A143,A152,1,A173,1,A191,A201,male,0
A14,31,A32,A43,811,A65,A75,3,single,A101,3,A123,36,A143,A152,1,A173,1,A191,A201,male,1
A11,19,A34,A46,1923,A61,A72,1,divorced/seperated/married,A101,3,A121,39,A143,A152,2,A172,1,A191,A201,female,1
A12,20,A34,A43,3400,A61,A73,3,single,A103,1,A123,28,A143,A152,1,A173,1,A191,A201,male,0
A12,30,A34,A41,9959,A61,A72,3,single,A101,1,A123,39,A143,A152,1,A173,1,A192,A201,male,0
A11,5,A30,A40,799,A61,A73,1,divorced/seperated/married,A103,3,A122,22,A142,A152,1,A172,1,A191,A201,female,1
A11,27,A34,A43,380,A65,A75,3,single,A101,3,A122,58,A143,A151,1,A172,1,A191,A201,male,1
A12,21,A34,A43,3701,A61,A71,1,married/widowed,A101,2,A123,34,A143,A152,2,A174,1,A192,A201,male,1
A11,11,A32,A43,1557,A61,A73,3,divorced/seperated/married,A101,3,A123,21,A143,A151,1,A173,1,A191,A201,female,1
A14,8,A31,A42,2258,A61,A73,2,divorced/seperated,A101,2,A123,42,A143,A152,1,A174,1,A192,A201,male,1
A11,24,A34,A41,3463,A61,A74,2,single,A101,2,A124,37,A143,A153,2,A173,1,A191,A201,male,1
A14,23,A32,A49,1009,A61,A75,1,divorced/seperated,A101,1,A123,34,A141,A152,1,A173,1,A192,A201,male,1
A11,6,A31,A40,1373,A61,A73,1,divorced/seperated/married,A102,3,A121,36,A142,A152,1,A172,1,A191,A201,male,1
A12,16,A32,A42,3253,A61,A74,2,divorced/seperated/married,A101,1,A122,27,A143,A152,1,A173,1,A191,A201,female,1
A12,17,A32,A40,4429,A62,A72,1,single,A101,1,A124,55,A143,A153,1,A173,1,A191,A202,male,1
A12,20,A34,A45,2169,A65,A73,1,divorced/seperated/married,A101,3,A121,36,A143,A151,1,A172,1,A192,A201,female,1
A12,28,A34,A41,4960,A61,A72,3,single,A103,1,A122,32,A143,A152,1,A173,1,A191,A201,male,0
A12,23,A34,A41,3721,A61,A73,3,single,A101,1,A123,29,A143,A152,1,A173,1,A191,A201,male,0
A14,5,A33,A40,1446,A61,A73,1,divorced/seperated/married,A103,3,A121,28,A142,A152,1,A172,1,A192,A201,female,1
A12,25,A34,A43,3931,A61,A72,1,married/widowed,A101,1,A121,42,A143,A153,1,A171,1,A191,A201,female,1
A14,8,A31,A42,2167,A61,A73,2,divorced/seperated,A101,2,A121,44,A143,A152,1,A174,1,A192,A201,male,1
A11,5,A31,A40,1317,A61,A73,1,divorced/seperated/married,A103,3,A121,27,A142,A152,1,A172,1,A191,A201,female,1
A14,21,A32,A40,963,A61,A73,2,married/widowed,A101,3,A121,36,A143,A151,1,A172,1,A192,A201,male,1
A11,14,A32,A43,2949,A61,A73,3,single,A101,2,A123,24,A143,A151,1,A173,1,A192,A201,male,1
A12,15,A32,A42,2398,A61,A73,2,divorced/seperated/married,A101,2,A122,24,A143,A152,1,A173,1,A191,A201,female,1
A12,24,A32,A43,4107,A65,A74,1,married/widowed,A101,3,A124,38,A143,A151,1,A174,1,A192,A201,female,1
A11,14,A32,A43,6318,A61,A73,3,single,A101,1,A124,24,A143,A152,1,A173,1,A191,A201,male,0
A11,22,A32,A40,1452,A63,A74,3,divorced/seperated/married,A101,3,A122,26,A143,A151,1,A173,1,A191,A201,female,1
A13,5,A32,A40,742,A61,A72,3,single,A101,1,A124,66,A141,A153,1,A173,2,A191,A202,male,1
A11,5,A31,A40,1108,A61,A73,1,divorced/seperated/married,A102,3,A121,35,A142,A152,1,A172,1,A191,A201,female,1
A14,22,A32,A49,2558,A61,A75,1,divorced/seperated,A101,1,A121,29,A141,A152,1,A173,1,A192,A201,male,1
A14,31,A32,A43,995,A65,A75,3,single,A101,2,A123,35,A143,A152,1,A173,1,A191,A201,male,1
A14,22,A34,A42,874,A65,A75,3,single,A101,3,A122,45,A143,A151,1,A173,1,A191,A201,male,1
A12,20,A32,A43,3070,A61,A74,2,married/widowed,A101,3,A123,34,A143,A151,1,A174,1,A192,A201,male,1
A14,20,A32,A43,872,A65,A75,3,single,A101,3,A121,36,A143,A152,2,A173,1,A191,A201,male,1
A12,26,A33,A40,3200,A65,A74,3,divorced/seperated/married,A101,3,A122,24,A143,A151,1,A173,1,A191,A201,female,1
A11,17,A32,A46,10864,A61,A73,3,single,A101,1,A124,24,A143,A152,1,A173,1,A191,A201,male,0
A11,18,A34,A42,2843,A61,A74,3,divorced/seperated/married,A101,3,A122,27,A143,A151,1,A173,1,A191,A201,female,1
A14,8,A33,A42,1473,A61,A73,2,divorced/seperated/married,A102,2,A121,37,A143,A152,1,A172,1,A191,A201,male,1
A12,35,A32,A41,10538,A61,A72,3,single,A101,1,A124,36,A143,A152,1,A173,1,A192,A201,male,0
A13,17,A32,A40,1937,A62,A71,3,single,A101,3,A124,46,A141,A153,1,A173,1,A192,A201,male,1
A12,20,A34,A43,2564,A61,A74,3,single,A101,1,A123,28,A143,A152,1,A173,1,A191,A201,male,0
A12,21,A32,A40,2280,A61,A74,2,married/widowed,A101,3,A123,37,A141,A151,1,A174,1,A192,A201,male,1
A14,7,A31,A40,1569,A61,A73,1,divorced/seperated/married,A102,3,A121,32,A142,A152,1,A172,1,A191,A201,female,1
A12,26,A32,A43,3971,A65,A75,1,divorced/seperated/married,A101,1,A124,46,A143,A153,1,A174,1,A192,A201,female,1
A14,7,A32,A40,2162,A61,A73,1,divorced/seperated/married,A101,3,A121,30,A143,A152,1,A172,1,A191,A201,female,1
A14,8,A31,A40,1396,A61,A73,3,married/widowed,A102,3,A121,40,A143,A152,1,A172,1,A191,A201,male,1
A11,30,A32,A43,391,A63,A75,3,single,A101,3,A123,58,A143,A151,1,A172,1,A191,A201,male,1
A11,19,A34,A42,639,A65,A75,1,divorced/seperated,A101,3,A122,55,A143,A151,1,A172,1,A191,A201,female,1
A13,19,A32,A43,825,A63,A74,3,divorced/seperated,A101,1,A123,21,A143,A152,1,A173,1,A192,A201,female,1
A14,16,A33,A42,1525,A64,A73,2,divorced/seperated/married,A101,2,A123,32,A143,A152,1,A173,1,A191,A201,female,1
A12,16,A33,A42,2578,A65,A73,1,divorced/seperated/married,A101,2,A122,26,A143,A152,1,A173,1,A191,A201,female,1
A14,18,A34,A41,3521,A61,A74,3,single,A101,3,A124,36,A143,A153,1,A173,1,A191,A201,male,1
A11,24,A32,A42,1464,A65,A75,3,single,A101,3,A122,35,A143,A151,1,A173,1,A191,A201,female,1
A11,4,A31,A40,941,A61,A73,1,divorced/seperated/married,A102,3,A121,31,A142,A152,1,A172,1,A192,A201,male,1
A11,22,A32,A49,1619,A61,A75,3,single,A101,1,A124,37,A143,A151,1,A173,1,A191,A201,male,0
A11,7,A31,A40,2389,A61,A71,2,divorced/seperated,A101,3,A123,45,A143,A152,1,A174,1,A192,A201,male,1
A14,32,A32,A43,419,A63,A75,3,single,A101,3,A123,53,A143,A152,1,A173,1,A191,A201,male,1
A12,27,A34,A41,5544,A61,A73,3,single,A101,1,A122,30,A143,A152,1,A173,1,A191,A201,male,0
A14,20,A32,A43,807,A63,A74,3,divorced/seperated,A101,1,A123,21,A143,A152,1,A173,1,A192,A201,male,1
A14,7,A33,A40,2224,A61,A73,2,married/widowed,A101,3,A121,32,A143,A152,1,A172,1,A191,A201,female,1
A12,25,A34,A41,3890,A61,A71,3,single,A101,2,A123,39,A143,A152,1,A174,1,A192,A201,male,1
A11,19,A32,A40,2219,A61,A72,3,divorced/seperated/married,A101,3,A122,25,A143,A151,1,A173,1,A191,A201,female,1
A11,23,A34,A42,503,A65,A75,3,single,A101,3,A122,55,A143,A151,1,A172,1,A191,A201,male,1
A14,7,A33,A42,1882,A61,A71,1,divorced/seperated/married,A101,2,A123,21,A142,A152,1,A173,1,A191,A201,male,1
A12,19,A32,A46,6697,A61,A73,3,single,A101,1,A124,24,A143,A152,1,A173,1,A191,A201,male,0
A11,8,A32,A43,1672,A61,A73,3,divorced/seperated/married,A101,2,A121,21,A143,A152,1,A173,1,A191,A201,female,0
A14,7,A32,A40,1936,A61,A75,3,divorced/seperated/married,A101,2,A121,32,A143,A152,1,A172,1,A191,A201,female,1
A12,34,A34,A41,7463,A61,A72,3,single,A101,1,A124,36,A143,A152,1,A173,1,A192,A201,male,0
A12,19,A32,A43,7550,A61,A73,3,single,A101,1,A124,25,A143,A152,1,A173,1,A191,A201,male,0
A11,4,A31,A40,789,A61,A73,1,divorced/seperated/married,A102,3,A121,31,A142,A152,1,A172,1,A191,A201,female,1
A11,22,A34,A42,731,A65,A75,3,single,A101,3,A122,49,A143,A151,2,A172,1,A191,A201,male,1
A12,25,A32,A43,6534,A65,A72,1,single,A101,1,A124,44,A143,A153,1,A174,1,A191,A201,female,1
A12,25,A34,A41,4596,A65,A72,2,divorced/seperated/married,A101,1,A121,41,A143,A153,1,A173,1,A191,A201,female,1
A13,20,A34,A42,2951,A61,A74,3,single,A101,3,A122,31,A143,A152,1,A173,1,A191,A201,male,0
A12,28,A34,A41,4362,A61,A72,3,single,A101,1,A122,36,A143,A152,1,A173,1,A191,A201,male,0
A12,22,A34,A43,4309,A61,A73,3,single,A101,1,A123,28,A143,A152,1,A173,1,A191,A201,male,0
A12,16,A32,A40,2959,A62,A72,2,single,A101,1,A124,58,A143,A153,1,A173,1,A191,A202,male,1
A12,33,A32,A46,11460,A61,A72,3,single,A103,1,A124,31,A143,A152,1,A173,1,A191,A201,male,0
A14,24,A34,A43,965,A65,A75,3,single,A101,3,A122,42,A143,A151,1,A173,1,A191,A201,male,1
A12,19,A32,A43,4892,A61,A73,3,single,A101,1,A124,24,A143,A152,1,A173,1,A191,A201,male,0
A14,20,A32,A43,1087,A65,A75,3,single,A101,3,A122,35,A143,A152,2,A173,1,A191,A201,male,1
A12,15,A34,A48,1814,A61,A72,3,single,A103,2,A122,24,A143,A152,1,A173,1,A191,A201,male,0
A14,17,A34,A49,5914,A61,A75,1,divorced/seperated,A101,1,A123,38,A141,A152,3,A173,1,A192,A201,male,1
A12,22,A32,A45,2670,A65,A75,1,divorced/seperated/married,A101,3,A121,35,A143,A151,1,A172,1,A192,A201,female,1
A12,22,A32,A40,3223,A65,A74,3,divorced/seperated/married,A101,2,A122,24,A143,A151,1,A173,1,A191,A201,female,1
A12,20,A32,A43,591,A61,A73,2,married/widowed,A101,3,A121,45,A143,A152,1,A172,1,A191,A201,male,1
A11,18,A32,A42,2617,A65,A75,3,divorced/seperated/married,A101,3,A122,33,A143,A151,1,A173,1,A191,A201,female,1
A14,35,A32,A42,586,A63,A73,2,divorced/seperated,A101,3,A123,54,A143,A152,1,A173,1,A192,A201,male,1
A12,21,A32,A40,2172,A62,A74,3,single,A101,3,A124,42,A141,A153,1,A173,1,A192,A201,male,1
A12,18,A34,A41,4040,A61,A71,3,single,A101,3,A123,45,A143,A152,2,A174,1,A192,A201,male,1
A11,7,A31,A42,2260,A61,A73,2,divorced/seperated,A101,2,A121,47,A143,A152,1,A174,1,A192,A201,male,1
A14,21,A32,A42,1175,A61,A72,3,single,A101,3,A123,25,A143,A152,1,A173,1,A192,A201,male,1
A14,13,A34,A43,1146,A61,A73,3,married/widowed,A101,2,A121,35,A143,A152,2,A173,1,A191,A201,male,1
A12,9,A32,A48,2061,A65,A72,3,single,A101,1,A124,61,A143,A153,1,A173,1,A191,A202,male,1
A14,33,A32,A49,1932,A62,A73,1,single,A101,3,A123,25,A143,A152,1,A173,1,A192,A201,male,1
A11,18,A34,A42,1237,A65,A75,3,divorced/seperated/married,A101,3,A122,41,A143,A151,1,A172,1,A191,A201,female,1
A14,26,A32,A43,468,A63,A73,2,married/widowed,A101,3,A121,54,A143,A152,1,A172,1,A191,A201,male,1
A12,29,A34,A41,4350,A61,A72,3,single,A101,1,A122,30,A143,A152,1,A173,1,A191,A201,male,0
A12,19,A32,A43,1125,A65,A73,1,married/widowed,A101,3,A121,43,A143,A151,1,A172,1,A192,A201,female,1
A12,23,A32,A40,3450,A65,A72,1,single,A101,1,A124,55,A143,A153,1,A173,1,A191,A201,male,1
A14,6,A32,A40,2338,A61,A73,1,divorced/seperated/married,A101,3,A121,31,A143,A152,1,A172,1,A192,A201,female,1
A14,19,A32,A42,1328,A61,A71,3,single,A101,3,A123,25,A141,A151,1,A173,1,A192,A201,male,1
A14,11,A30,A40,1186,A61,A75,3,married/widowed,A101,3,A121,37,A143,A152,1,A172,1,A191,A201,male,1
A12,26,A32,A43,1756,A61,A73,3,divorced/seperated/married,A101,1,A122,21,A143,A152,1,A173,1,A191,A201,female,1
A12,17,A34,A43,1508,A61,A73,1,married/widowed,A101,3,A121,35,A141,A152,1,A174,1,A192,A201,male,1
A11,8,A32,A40,3437,A61,A73,3,divorced/seperated/married,A101,2,A121,22,A143,A152,1,A172,1,A191,A201,female,0
A11,28,A32,A40,1726,A65,A73,3,divorced/seperated/married,A101,3,A122,26,A143,A152,1,A173,1,A191,A201,female,0
A14,15,A33,A42,1214,A64,A73,3,divorced/seperated/married,A101,2,A121,31,A143,A152,2,A173,1,A191,A201,female,1
A11,22,A34,A42,886,A65,A75,3,single,A101,3,A122,45,A143,A151,1,A173,1,A191,A201,male,1
A14,19,A34,A43,1612,A65,A73,3,single,A101,3,A122,31,A143,A152,1,A173,1,A191,A201,male,1
A14,8,A33,A40,1574,A61,A73,3,married/widowed,A101,3,A121,34,A143,A152,1,A172,1,A191,A201,male,1
A11,6,A31,A40,1815,A61,A73,2,single,A101,3,A121,48,A142,A152,1,A174,1,A192,A201,male,1
A14,6,A32,A40,1885,A61,A75,3,divorced/seperated/married,A101,2,A121,32,A143,A152,1,A172,1,A191,A201,female,1
A12,29,A34,A41,7906,A61,A71,3,single,A101,2,A123,43,A143,A152,1,A173,1,A192,A201,male,0
A14,35,A32,A49,989,A62,A73,3,single,A101,3,A123,30,A143,A152,1,A173,1,A191,A201,male,1
A14,17,A34,A49,7975,A61,A75,1,divorced/seperated,A101,1,A123,37,A141,A152,2,A173,1,A192,A201,male,1
A12,16,A32,A46,8056,A61,A73,3,single,A101,1,A124,23,A143,A152,1,A173,1,A191,A201,male,0
A11,11,A32,A43,784,A61,A73,3,divorced/seperated/married,A103,3,A122,20,A143,A152,1,A173,1,A191,A201,female,0
A11,12,A32,A40,2000,A61,A73,3,divorced/seperated/married,A101,3,A121,22,A143,A152,1,A173,1,A191,A201,female,0
A14,11,A33,A42,2371,A61,A74,1,divorced/seperated/married,A101,2,A123,23,A143,A152,1,A174,1,A191,A201,female,1
A11,25,A34,A43,432,A65,A75,3,single,A101,3,A122,56,A143,A151,1,A172,1,A191,A201,male,1
A12,22,A34,A41,4162,A61,A71,3,single,A101,3,A123,39,A143,A152,2,A174,1,A192,A201,male,1
A14,23,A32,A43,636,A61,A73,2,married/widowed,A101,3,A121,47,A143,A152,1,A172,1,A192,A201,male,1
A14,21,A32,A40,2386,A61,A74,2,married/widowed,A101,3,A123,35,A141,A152,1,A173,1,A192,A201,male,1
A11,27,A32,A44,889,A65,A75,3,single,A101,3,A124,42,A143,A151,1,A173,1,A191,A201,male,0
A12,20,A32,A40,4061,A62,A74,1,single,A101,1,A124,55,A143,A153,1,A173,1,A191,A202,male,1
A12,21,A32,A45,1200,A65,A75,1,divorced/seperated/married,A101,3,A121,48,A143,A151,1,A172,1,A192,A201,female,1
A13,10,A32,A40,1471,A62,A72,3,single,A101,1,A124,54,A141,A153,1,A173,1,A191,A202,male,1
A12,22,A34,A41,3224,A61,A72,3,single,A101,1,A122,27,A143,A152,1,A173,1,A191,A201,male,0
A11,9,A32,A43,2501,A61,A73,3,single,A101,2,A124,21,A143,A152,1,A173,1,A191,A201,male,0
A12,18,A32,A43,735,A61,A73,1,married/widowed,A101,3,A121,38,A141,A152,1,A172,1,A192,A201,male,1
A14,27,A32,A49,1250,A64,A73,2,divorced/seperated/married,A101,3,A123,28,A143,A152,2,A173,1,A191,A201,male,1
A14,20,A32,A43,781,A61,A73,1,married/widowed,A101,3,A121,37,A141,A152,1,A172,1,A192,A201,male,1
A12,25,A32,A43,2919,A65,A75,1,divorced/seperated/married,A101,3,A121,45,A143,A153,1,A174,1,A192,A201,female,1
A14,19,A32,A49,7650,A61,A75,2,divorced/seperated/married,A101,1,A123,29,A141,A152,1,A174,1,A192,A201,male,0
A12,21,A32,A43,3058,A65,A72,2,single,A101,1,A124,56,A143,A153,1,A173,1,A191,A202,male,1
A14,10,A33,A42,1629,A61,A73,3,married/widowed,A101,1,A121,39,A143,A152,1,A174,1,A192,A201,male,1
A14,26,A32,A42,1589,A62,A74,2,single,A101,3,A122,27,A143,A151,1,A173,1,A192,A201,male,1
A14,10,A33,A42,1538,A61,A73,3,married/widowed,A101,1,A121,38,A143,A152,1,A174,1,A191,A201,male,1
A13,22,A32,A43,1014,A63,A73,3,divorced/seperated/married,A101,1,A123,21,A143,A152,1,A173,1,A192,A201,female,1
A12,30,A34,A41,5325,A61,A72,3,single,A101,1,A122,34,A143,A152,1,A173,1,A191,A201,male,0
A11,5,A33,A40,1497,A61,A73,1,divorced/seperated/married,A103,3,A121,28,A142,A152,1,A172,1,A191,A201,female,1
A14,14,A32,A49,2439,A61,A75,3,divorced/seperated/married,A101,1,A124,32,A143,A152,1,A174,1,A192,A201,male,0
A14,7,A33,A40,2282,A61,A71,2,divorced/seperated/married,A101,2,A123,34,A142,A152,1,A174,1,A192,A201,male,1
A11,16,A34,A42,689,A65,A75,2,single,A101,3,A122,53,A143,A151,2,A172,1,A191,A201,male,1
A11,24,A32,A42,565,A65,A73,1,divorced/seperated,A101,3,A121,59,A143,A152,1,A172,1,A192,A201,female,1
A14,21,A32,A43,1239,A63,A74,3,divorced/seperated,A101,1,A123,27,A143,A152,1,A173,1,A192,A201,male,1
A12,14,A32,A43,819,A61,A73,3,divorced/seperated/married,A101,1,A122,20,A143,A152,1,A173,1,A191,A201,female,1
A14,30,A32,A43,534,A65,A75,3,single,A101,3,A123,47,A143,A152,1,A173,1,A191,A201,male,1
A12,24,A32,A43,4419,A65,A72,1,single,A101,1,A124,52,A143,A153,1,A173,1,A191,A201,male,1
A13,14,A32,A40,1740,A62,A74,3,single,A101,1,A124,48,A141,A153,1,A173,1,A191,A202,male,1
A14,13,A33,A42,1381,A64,A73,3,married/widowed,A101,1,A121,35,A143,A152,2,A173,1,A191,A201,male,1
A14,23,A32,A43,833,A63,A74,3,divorced/seperated/married,A101,1,A123,21,A143,A152,1,A173,1,A192,A201,female,1
A14,37,A32,A42,595,A63,A73,3,divorced/seperated,A101,3,A123,50,A143,A152,1,A173,1,A191,A201,male,1
A14,30,A32,A43,980,A61,A73,3,single,A101,1,A123,32,A143,A152,1,A173,1,A192,A201,male,1
A12,18,A32,A40,1842,A61,A74,1,married/widowed,A101,3,A121,34,A141,A152,1,A174,1,A192,A201,male,1
A13,13,A34,A41,1698,A61,A74,3,single,A101,3,A123,31,A143,A152,1,A173,1,A192,A201,male,1
A14,21,A32,A43,870,A61,A73,1,married/widowed,A101,2,A121,35,A141,A152,1,A173,1,A192,A201,male,1
A14,34,A32,A43,452,A65,A75,3,single,A101,3,A123,49,A143,A152,1,A173,1,A191,A201,male,1
A12,26,A34,A41,5120,A61,A72,2,single,A101,1,A121,36,A143,A153,2,A174,1,A191,A201,male,1
A11,7,A31,A40,1583,A61,A73,2,divorced/seperated/married,A102,3,A121,43,A142,A152,1,A174,1,A192,A201,male,1
A14,22,A34,A41,2378,A61,A74,3,single,A101,2,A123,37,A143,A152,1,A173,1,A192,A201,male,1
A14,17,A32,A43,1029,A64,A75,3,married/widowed,A101,3,A121,34,A143,A152,1,A173,1,A191,A201,male,1
A13,12,A32,A43,659,A63,A74,3,single,A101,1,A123,22,A143,A152,1,A173,1,A192,A201,male,1
A12,26,A34,A41,11072,A61,A75,1,single,A101,1,A123,35,A143,A152,1,A173,1,A192,A201,male,0
A12,22,A34,A40,4001,A61,A72,3,single,A103,2,A124,28,A143,A152,1,A173,1,A191,A201,male,0
A11,31,A32,A43,428,A65,A75,3,single,A101,3,A123,53,A143,A151,1,A173,1,A191,A201,male,1
A14,9,A34,A43,1258,A61,A73,3,married/widowed,A102,2,A121,36,A143,A152,2,A172,1,A191,A201,male,1
A14,10,A33,A42,2328,A61,A73,1,divorced/seperated/married,A101,1,A123,27,A143,A152,1,A174,1,A192,A201,female,1
A12,20,A34,A48,2786,A61,A74,3,single,A101,2,A122,27,A143,A152,1,A173,1,A191,A201,male,0
A14,10,A33,A42,1677,A61,A73,3,married/widowed,A101,1,A121,40,A143,A152,1,A174,1,A192,A201,male,1
A13,19,A32,A43,1287,A61,A74,3,divorced/seperated/married,A101,3,A123,22,A143,A151,1,A173,1,A192,A201,female,1
A13,12,A32,A43,1902,A61,A73,3,single,A101,2,A123,22,A143,A152,1,A173,1,A192,A201,male,1
A11,26,A32,A49,2090,A61,A75,3,single,A101,1,A123,37,A141,A151,1,A173,1,A192,A201,male,0
A11,10,A32,A43,2236,A61,A73,3,single,A101,1,A124,21,A143,A152,1,A173,1,A191,A201,male,0
A14,35,A32,A43,484,A65,A75,3,single,A101,3,A123,49,A143,A152,1,A173,1,A191,A201,male,1
A14,20,A34,A46,17208,A61,A75,1,divorced/seperated/married,A101,3,A123,40,A143,A152,1,A173,1,A192,A201,male,0
A13,30,A32,A43,1126,A64,A73,3,divorced/seperated/married,A101,1,A123,21,A143,A152,1,A173,1,A191,A201,female,0
A12,28,A34,A43,6196,A61,A72,1,divorced/seperated/married,A101,1,A121,40,A143,A153,1,A174,1,A191,A201,female,1
A11,23,A32,A40,1277,A65,A75,3,divorced/seperated/married,A101,3,A122,30,A143,A151,1,A173,1,A191,A201,female,0
A14,7,A32,A40,2361,A61,A73,1,divorced/seperated/married,A101,3,A121,30,A143,A152,1,A172,1,A192,A201,female,1
A12,19,A32,A40,1527,A61,A73,1,married/widowed,A101,3,A121,35,A141,A152,1,A174,1,A192,A201,male,1
A14,8,A33,A40,1393,A61,A73,3,married/widowed,A102,3,A121,35,A143,A152,1,A172,1,A191,A201,male,1
A12,19,A32,A43,2137,A61,A74,1,married/widowed,A101,3,A121,33,A143,A151,1,A174,1,A192,A201,male,1
A11,23,A34,A42,583,A65,A75,3,single,A101,3,A122,54,A143,A151,2,A172,1,A191,A201,male,1
A12,20,A34,A45,2722,A61,A75,1,divorced/seperated/married,A101,3,A121,37,A143,A151,1,A172,1,A192,A201,female,1
A12,17,A33,A42,3106,A65,A74,1,divorced/seperated/married,A101,2,A122,26,A143,A152,1,A173,1,A191,A201,female,1
A12,15,A34,A48,1793,A61,A73,3,single,A103,1,A123,24,A143,A152,1,A173,1,A191,A201,male,0
A11,28,A32,A43,388,A63,A75,3,single,A101,3,A123,58,A143,A151,1,A172,1,A191,A201,male,1
A11,15,A32,A40,10985,A61,A72,2,divorced/seperated/married,A101,3,A122,26,A143,A152,1,A173,1,A191,A201,female,0
A14,21,A32,A40,1406,A62,A74,3,single,A101,3,A122,36,A141,A151,1,A173,1,A192,A201,male,1
A14,10,A32,A49,2731,A61,A75,3,divorced/seperated/married,A101,1,A123,31,A143,A152,1,A174,1,A191,A201,female,0
A11,9,A32,A40,2105,A61,A73,3,divorced/seperated/married,A101,2,A121,22,A143,A152,1,A173,1,A191,A201,female,1
A12,22,A34,A43,3530,A65,A74,1,divorced/seperated/married,A101,3,A121,35,A143,A151,1,A172,1,A192,A201,female,1
A12,26,A34,A41,3825,A61,A72,3,single,A101,1,A122,34,A143,A152,1,A173,1,A191,A201,male,0
A11,20,A32,A40,3223,A65,A75,3,divorced/seperated/married,A101,3,A122,29,A143,A151,1,A173,1,A191,A201,female,1
A11,23,A34,A42,569,A65,A75,3,single,A101,3,A122,54,A143,A151,1,A172,1,A191,A201,male,1
A14,25,A34,A41,4221,A61,A72,2,married/widowed,A101,1,A121,39,A143,A153,2,A173,1,A191,A201,female,1
A14,11,A34,A43,1083,A61,A73,3,married/widowed,A101,2,A121,36,A143,A152,2,A173,1,A191,A201,male,1
A14,20,A34,A49,10880,A61,A75,1,divorced/seperated,A101,2,A123,42,A143,A152,2,A173,1,A192,A201,male,0
A11,23,A32,A49,2422,A61,A75,3,single,A101,1,A123,37,A141,A151,1,A173,1,A192,A201,male,0
A11,21,A32,A49,5762,A61,A75,2,single,A101,1,A123,30,A141,A152,1,A174,1,A192,A201,male,0
A11,12,A32,A40,2813,A64,A72,3,divorced/seperated/married,A101,3,A122,30,A143,A152,1,A172,1,A191,A201,female,1
A12,27,A34,A41,15485,A61,A75,1,single,A101,3,A123,44,A143,A152,1,A173,1,A192,A201,male,0
A12,30,A32,A46,15042,A61,A72,3,single,A103,2,A124,29,A143,A152,1,A173,1,A191,A201,male,0
A12,14,A34,A49,3010,A61,A75,1,divorced/seperated,A101,2,A123,41,A141,A152,2,A174,1,A192,A201,male,1
A12,28,A34,A41,4552,A61,A72,3,single,A101,1,A121,35,A143,A152,2,A173,1,A191,A201,male,0
A11,10,A32,A43,1808,A61,A73,3,divorced/seperated/married,A101,3,A121,21,A143,A152,1,A173,1,A191,A201,female,1
A12,27,A34,A41,5297,A61,A72,3,single,A101,1,A123,37,A143,A152,1,A173,1,A192,A201,male,0
A11,32,A32,A43,408,A63,A75,3,single,A101,3,A123,55,A143,A151,1,A173,1,A191,A201,male,1
A12,25,A32,A45,2955,A65,A75,1,single,A101,3,A121,49,A143,A153,1,A171,1,A192,A201,female,1
A13,25,A32,A43,1033,A63,A73,3,divorced/seperated/married,A101,1,A123,21,A143,A152,1,A173,1,A191,A201,female,1
A14,7,A30,A40,1841,A61,A73,1,divorced/seperated/married,A103,3,A121,28,A142,A152,1,A172,1,A191,A201,female,1
A12,24,A32,A43,3538,A61,A75,1,married/widowed,A101,2,A121,38,A143,A153,1,A174,1,A192,A201,female,1
A11,25,A32,A49,1870,A61,A75,3,single,A101,1,A123,31,A143,A151,1,A173,1,A192,A201,male,0
A14,13,A32,A49,5903,A61,A75,2,divorced/seperated/married,A101,1,A123,29,A143,A152,1,A173,1,A192,A201,female,0
A14,8,A32,A42,1657,A61,A73,3,married/widowed,A101,3,A121,33,A143,A152,1,A172,1,A191,A201,male,1
A12,14,A32,A40,2376,A62,A72,2,single,A101,1,A124,56,A141,A153,1,A173,1,A191,A202,male,1
A11,22,A34,A42,677,A65,A75,3,single,A101,3,A122,51,A143,A151,2,A172,1,A191,A201,male,1
A11,22,A32,A43,546,A63,A73,1,married/widowed,A101,3,A121,54,A143,A152,1,A172,1,A191,A201,male,1
