Checking Account,Duration,Credit History,Purpose,Credit Amount,Savings,Present Employment Time,Installment Rate,Personal Status,Guarantors,Residence Time,Property,Age,Other Plans,Housing,Existing Credits,Job,Num of People,Telephone,Foreign Worker,gender,labels
A14,28,A34,A43,1633,A61,A75,3,single,A101,3,A124,45,A143,A153,1,A173,1,A192,A201,male,1
A14,8,A32,A41,2082,A65,A72,3,divorced/seperated/married,A101,3,A121,24,A143,A151,1,A172,1,A192,A201,female,1
A12,7,A32,A40,499,A65,A73,3,single,A101,3,A121,44,A143,A152,1,A172,1,A191,A201,male,1
A14,24,A33,A49,3502,A61,A74,1,single,A101,2,A122,27,A143,A152,1,A173,1,A191,A201,male,1
A14,21,A34,A43,2503,A61,A74,1,single,A101,2,A123,30,A143,A152,2,A173,1,A192,A201,male,1
A11,26,A30,A42,1365,A61,A73,3,single,A101,1,A123,32,A142,A152,1,A173,1,A191,A201,male,0
A13,38,A30,A43,2156,A61,A75,3,single,A101,3,A124,62,A143,A153,1,A173,1,A191,A201,male,0
A14,23,A34,A43,1523,A61,A75,3,single,A101,3,A123,28,A143,A152,2,A173,1,A192,A201,male,1
A12,16,A32,A43,4408,A63,A72,1,divorced/seperated/married,A101,1,A122,36,A143,A152,1,A172,1,A191,A201,female,1
A11,33,A34,A43,2314,A61,A75,3,single,A101,3,A123,36,A143,A152,1,A173,1,A191,A201,male,0
A11,27,A34,A40,1836,A62,A72,3,divorced/seperated/married,A101,2,A122,27,A143,A152,1,A172,1,A191,A201,female,0
A12,12,A32,A40,1796,A62,A72,3,divorced/seperated/married,A101,3,A122,24,A143,A151,1,A172,1,A192,A201,female,0
A14,20,A34,A43,1783,A61,A74,1,single,A101,2,A123,26,A143,A152,2,A173,1,A192,A201,male,1
A11,11,A33,A42,2548,A61,A74,3,single,A101,1,A122,34,A141,A152,1,A174,1,A191,A202,male,1
A12,18,A34,A40,2461,A62,A72,3,divorced/seperated/married,A101,3,A122,26,A143,A152,1,A172,1,A191,A201,female,0
A11,34,A34,A43,1961,A61,A75,3,single,A101,3,A123,41,A143,A153,1,A173,1,A191,A201,male,1
A14,20,A34,A43,1383,A61,A74,3,single,A101,3,A123,26,A143,A152,2,A173,1,A192,A201,male,1
A12,26,A34,A43,2455,A62,A73,3,divorced/seperated/married,A101,2,A122,28,A143,A152,1,A173,1,A191,A201,female,0
A11,8,A32,A42,2487,A61,A72,3,divorced/seperated/married,A101,1,A121,25,A141,A152,1,A172,1,A191,A201,male,1
A11,10,A33,A42,2030,A61,A74,3,single,A101,2,A121,41,A143,A152,1,A174,1,A191,A202,male,1
A14,11,A32,A42,3718,A61,A72,3,divorced/seperated,A101,1,A123,30,A141,A152,1,A174,1,A191,A201,male,1
A12,8,A32,A40,486,A61,A73,3,married/widowed,A101,3,A121,28,A143,A152,1,A173,1,A191,A201,male,1
A14,14,A32,A49,3267,A64,A75,2,single,A101,3,A123,28,A143,A152,1,A173,1,A192,A201,male,1
A13,30,A34,A43,1782,A61,A75,3,single,A101,3,A123,38,A143,A153,1,A173,1,A192,A201,male,1
A14,10,A32,A40,1631,A65,A72,3,divorced/seperated/married,A101,3,A122,24,A143,A151,1,A172,1,A192,A201,female,1
A14,10,A32,A41,1492,A65,A72,3,divorced/seperated/married,A101,3,A121,22,A143,A151,1,A173,1,A192,A201,female,0
A12,26,A31,A40,7410,A65,A73,2,single,A102,3,A124,41,A143,A152,1,A173,1,A191,A201,male,1
A14,13,A32,A41,3958,A61,A75,3,divorced/seperated,A101,3,A123,36,A141,A151,1,A174,1,A192,A201,male,1
A14,19,A32,A49,3778,A64,A74,2,single,A101,2,A122,30,A143,A152,1,A173,1,A192,A201,male,1
A13,34,A34,A43,2117,A61,A75,3,single,A101,3,A124,58,A143,A153,1,A173,1,A192,A201,male,1
A11,27,A33,A44,4360,A61,A74,3,single,A101,2,A122,46,A143,A152,1,A174,1,A191,A201,male,1
A14,15,A33,A42,3692,A61,A75,3,single,A101,1,A122,35,A141,A152,1,A174,1,A191,A201,male,1
A11,35,A32,A45,1639,A61,A73,3,single,A101,2,A123,29,A143,A152,1,A173,1,A191,A201,male,0
A14,12,A32,A41,4156,A61,A71,2,divorced/seperated/married,A101,2,A123,39,A141,A152,1,A174,1,A191,A201,female,1
A11,37,A34,A45,2105,A61,A75,3,single,A101,3,A123,38,A143,A152,1,A173,1,A191,A201,male,0
A14,13,A32,A49,2400,A64,A73,1,married/widowed,A101,3,A121,24,A143,A152,1,A173,1,A192,A201,male,1
A12,10,A32,A49,919,A64,A73,3,married/widowed,A102,3,A121,29,A143,A152,1,A173,1,A192,A201,male,1
A11,8,A31,A40,777,A61,A73,2,single,A101,1,A121,33,A142,A152,1,A172,1,A191,A201,male,0
A14,16,A33,A42,3279,A61,A74,3,single,A101,1,A122,37,A141,A152,1,A174,1,A191,A202,male,1
A12,9,A32,A42,4313,A61,A72,1,divorced/seperated/married,A101,1,A123,27,A141,A152,1,A173,1,A191,A201,female,1
A14,20,A34,A43,1425,A61,A74,2,single,A101,3,A123,26,A143,A152,2,A173,1,A192,A201,male,1
A11,8,A34,A42,2828,A61,A72,3,single,A101,1,A122,32,A141,A151,1,A174,1,A191,A202,male,1
A14,9,A32,A49,1067,A65,A73,2,divorced/seperated/married,A101,2,A121,22,A143,A151,1,A173,1,A192,A201,male,0
A14,16,A32,A49,3717,A64,A75,2,single,A101,2,A122,30,A143,A152,1,A173,1,A192,A201,male,1
A11,37,A34,A43,2272,A61,A75,3,single,A101,3,A123,47,A143,A153,1,A173,1,A191,A201,male,0
A14,14,A32,A49,2766,A64,A73,2,single,A101,3,A121,25,A143,A152,1,A173,1,A192,A201,male,1
A12,15,A34,A41,2792,A63,A72,2,divorced/seperated/married,A101,2,A122,30,A143,A152,1,A172,1,A191,A201,female,1
A11,7,A31,A40,564,A61,A73,3,single,A101,1,A121,34,A142,A152,1,A172,1,A191,A201,male,0
A14,10,A32,A41,4043,A63,A71,2,divorced/seperated/married,A101,3,A123,39,A143,A151,1,A174,1,A192,A201,female,1
A11,32,A34,A43,2109,A61,A75,3,single,A101,3,A123,36,A143,A152,1,A173,1,A191,A201,male,1
A11,29,A32,A40,1442,A62,A73,3,divorced/seperated/married,A101,2,A122,25,A143,A152,1,A173,1,A191,A201,female,0
A14,33,A33,A46,4909,A61,A74,2,single,A101,2,A122,34,A141,A152,1,A174,1,A191,A201,male,1
A14,11,A32,A42,1478,A65,A73,2,divorced/seperated/married,A101,2,A121,22,A143,A151,1,A173,1,A192,A201,male,0
A12,18,A32,A40,1676,A62,A72,3,divorced/seperated/married,A101,3,A122,24,A143,A152,1,A172,1,A191,A201,female,0
A12,28,A31,A40,5772,A65,A73,2,single,A102,3,A124,34,A143,A152,1,A173,1,A191,A201,male,1
A11,37,A34,A43,2274,A61,A75,3,single,A101,3,A123,46,A143,A153,1,A173,1,A191,A201,male,0
A14,31,A33,A46,4853,A61,A74,1,single,A101,2,A122,30,A143,A152,1,A173,1,A191,A201,male,1
A11,28,A30,A43,1865,A61,A71,3,single,A101,3,A124,58,A142,A152,1,A171,1,A191,A201,male,0
A11,9,A32,A42,4203,A61,A72,2,divorced/seperated/married,A101,1,A122,25,A141,A152,1,A173,1,A191,A201,female,1
A12,12,A32,A49,1233,A64,A73,3,single,A102,3,A121,35,A143,A152,1,A173,1,A191,A201,male,1
A14,15,A32,A49,2491,A64,A73,1,single,A101,3,A121,25,A143,A152,1,A173,1,A192,A201,male,1
A13,36,A34,A43,2467,A61,A75,3,single,A101,3,A124,69,A143,A153,1,A174,1,A192,A201,male,1
A12,24,A34,A40,2224,A62,A72,3,divorced/seperated/married,A101,2,A122,27,A143,A152,1,A172,1,A191,A201,female,0
A14,10,A32,A41,4822,A63,A71,2,divorced/seperated/married,A101,2,A123,41,A143,A152,1,A174,1,A191,A201,female,1
A12,8,A32,A40,619,A64,A73,3,married/widowed,A101,3,A121,32,A143,A152,1,A173,1,A191,A201,male,1
A13,36,A34,A43,2305,A61,A75,3,single,A101,3,A124,58,A143,A153,1,A173,1,A192,A201,male,1
A11,37,A30,A45,2189,A61,A71,3,single,A101,3,A123,50,A143,A152,1,A173,1,A191,A201,male,0
A12,8,A31,A40,576,A65,A73,3,single,A101,3,A121,47,A143,A152,1,A173,1,A191,A201,male,1
A12,17,A32,A43,2160,A61,A74,1,divorced/seperated/married,A101,1,A123,26,A143,A152,1,A173,1,A192,A201,female,1
A14,13,A32,A42,3615,A61,A75,3,single,A101,1,A122,35,A141,A152,1,A174,1,A191,A201,male,1
A12,15,A32,A43,3726,A61,A72,1,divorced/seperated/married,A103,1,A123,30,A143,A152,1,A173,1,A191,A201,female,1
A14,14,A32,A41,2058,A65,A73,2,divorced/seperated/married,A101,2,A123,24,A143,A151,1,A173,1,A192,A201,female,1
A11,16,A33,A42,2815,A61,A74,3,single,A101,2,A121,44,A143,A152,1,A174,1,A191,A202,male,1
A12,22,A32,A40,1609,A62,A72,3,divorced/seperated/married,A101,2,A122,24,A143,A152,1,A172,1,A191,A201,female,0
A12,16,A32,A42,1955,A61,A74,1,divorced/seperated/married,A101,2,A122,25,A143,A152,1,A172,1,A191,A201,female,1
A11,31,A34,A43,2283,A61,A75,3,single,A101,3,A123,34,A143,A152,1,A173,1,A191,A201,male,0
A13,29,A34,A43,1783,A61,A75,3,single,A101,3,A124,40,A143,A153,2,A173,1,A192,A201,male,1
A11,31,A32,A45,1378,A62,A73,3,divorced/seperated/married,A101,2,A123,27,A143,A152,1,A173,1,A191,A201,female,0
A13,36,A34,A43,2245,A61,A75,3,single,A101,3,A124,71,A143,A153,1,A174,1,A191,A201,male,0
A11,37,A30,A45,1973,A61,A71,3,single,A101,3,A123,41,A143,A152,1,A173,1,A191,A201,male,0
A12,18,A31,A40,4530,A65,A73,3,single,A102,3,A121,48,A143,A152,1,A173,1,A191,A201,male,1
A12,21,A32,A49,2859,A64,A73,2,single,A102,3,A121,31,A143,A152,1,A173,1,A191,A201,male,1
A14,27,A33,A49,4164,A61,A74,1,single,A101,2,A122,29,A143,A152,1,A173,1,A191,A201,male,1
A12,29,A33,A40,7036,A65,A73,1,single,A102,3,A124,32,A143,A152,1,A173,1,A191,A201,male,1
A12,36,A31,A40,12140,A65,A73,1,single,A102,3,A124,37,A143,A152,1,A173,1,A191,A201,male,1
A12,10,A32,A43,5711,A61,A72,1,divorced/seperated/married,A101,1,A123,33,A141,A152,1,A173,1,A191,A201,female,1
A12,12,A32,A42,998,A62,A73,3,divorced/seperated/married,A101,1,A121,22,A143,A152,1,A173,1,A192,A201,female,0
A11,15,A32,A40,1086,A61,A73,2,married/widowed,A101,1,A121,26,A142,A152,1,A171,1,A191,A201,male,0
A14,10,A32,A42,1321,A65,A73,2,divorced/seperated/married,A101,3,A121,22,A143,A151,1,A173,1,A192,A201,female,0
A12,19,A31,A40,2958,A65,A73,3,single,A102,3,A121,39,A143,A152,1,A173,1,A191,A201,male,1
A14,9,A32,A41,5610,A61,A72,1,divorced/seperated/married,A101,1,A123,32,A141,A152,1,A174,1,A191,A201,female,1
A12,27,A31,A40,10180,A65,A73,2,single,A102,3,A124,43,A143,A152,1,A173,1,A191,A201,male,1
A11,9,A32,A42,3712,A61,A72,3,divorced/seperated/married,A101,1,A123,24,A141,A152,1,A174,1,A191,A201,female,1
A12,24,A32,A40,1292,A62,A73,3,divorced/seperated/married,A101,2,A122,23,A143,A152,1,A172,1,A191,A201,female,0
A12,19,A32,A40,1711,A62,A72,3,divorced/seperated/married,A101,2,A122,24,A143,A152,1,A172,1,A191,A201,female,0
A14,11,A32,A49,1422,A64,A73,2,married/widowed,A101,2,A121,23,A143,A152,1,A173,1,A192,A201,male,1
A12,21,A34,A43,4317,A61,A72,1,single,A101,2,A122,35,A143,A152,2,A173,1,A192,A201,male,1
A14,9,A32,A41,6458,A61,A71,2,divorced/seperated/married,A101,2,A123,37,A141,A151,1,A174,1,A191,A201,female,1
A11,11,A33,A42,2446,A61,A74,3,single,A101,1,A121,37,A141,A152,1,A174,1,A191,A202,male,1
A14,13,A32,A41,3033,A63,A71,2,divorced/seperated/married,A101,3,A123,32,A143,A152,1,A172,1,A192,A201,female,1
A12,13,A34,A40,3026,A63,A72,3,divorced/seperated/married,A101,3,A122,31,A143,A152,1,A172,1,A191,A201,female,1
A11,35,A34,A43,2439,A61,A75,3,single,A101,3,A123,37,A143,A152,1,A173,1,A191,A201,male,0
A14,19,A32,A49,3642,A61,A74,2,single,A101,2,A122,35,A141,A152,1,A173,1,A192,A201,male,1
A11,27,A34,A43,2117,A61,A75,3,single,A101,3,A123,33,A143,A152,2,A173,1,A192,A201,male,1
A11,28,A30,A43,1837,A61,A71,2,single,A101,2,A123,39,A142,A152,1,A173,1,A191,A201,male,0
A13,35,A34,A43,2351,A61,A75,3,single,A101,3,A124,67,A143,A153,1,A174,1,A192,A201,male,1
A11,24,A30,A42,1601,A61,A73,2,single,A101,1,A123,38,A142,A152,1,A171,1,A191,A201,male,0
A14,18,A34,A42,1850,A61,A74,1,single,A101,2,A123,25,A143,A152,2,A173,1,A192,A201,female,1
A11,31,A34,A43,2906,A61,A73,3,single,A101,2,A123,33,A143,A152,1,A173,1,A191,A201,male,0
A14,9,A32,A41,3398,A63,A71,3,divorced/seperated/married,A101,3,A122,35,A143,A151,1,A172,1,A192,A201,female,1
A14,10,A32,A41,5483,A61,A72,1,divorced/seperated/married,A101,1,A123,39,A141,A152,1,A174,1,A191,A201,female,1
A11,31,A30,A43,1802,A61,A71,3,single,A101,3,A123,55,A142,A152,1,A173,1,A191,A201,male,0
A14,10,A32,A41,5097,A61,A71,2,divorced/seperated/married,A101,2,A123,38,A141,A152,1,A174,1,A191,A201,female,1
A12,7,A32,A40,472,A65,A73,3,single,A101,3,A121,47,A143,A152,1,A172,1,A191,A201,male,1
A14,20,A34,A43,1397,A61,A74,1,single,A101,3,A123,24,A143,A152,2,A174,1,A192,A201,male,1
A14,12,A32,A41,3597,A63,A75,2,divorced/seperated/married,A101,3,A123,37,A143,A151,1,A173,1,A192,A201,female,1
A11,9,A32,A42,3589,A61,A72,2,divorced/seperated/married,A101,1,A123,23,A141,A152,1,A172,1,A191,A201,female,1
A12,6,A32,A40,400,A61,A73,3,married/widowed,A101,2,A121,33,A143,A152,1,A172,1,A191,A201,male,1
A11,14,A33,A42,2921,A61,A74,3,single,A101,1,A122,39,A141,A152,1,A174,1,A191,A202,male,1
A12,17,A32,A49,2367,A64,A73,3,single,A102,3,A121,37,A143,A152,1,A173,1,A191,A201,male,1
A12,9,A32,A49,898,A64,A73,3,married/widowed,A101,3,A121,26,A143,A152,1,A173,1,A192,A201,male,1
A14,9,A32,A41,5481,A63,A71,2,divorced/seperated/married,A101,3,A123,42,A143,A151,1,A174,1,A192,A201,female,1
A14,10,A32,A49,1274,A64,A73,2,married/widowed,A101,3,A121,25,A143,A152,1,A173,1,A192,A201,male,1
A13,38,A34,A43,2177,A61,A75,3,single,A101,3,A124,62,A143,A153,1,A173,1,A191,A201,male,0
A11,10,A32,A42,2168,A61,A72,1,divorced/seperated/married,A101,1,A122,24,A141,A152,1,A172,1,A191,A201,female,1
A11,33,A34,A43,1886,A61,A75,3,single,A101,3,A123,40,A143,A152,1,A173,1,A191,A201,male,1
A11,9,A32,A40,799,A61,A73,2,married/widowed,A101,1,A121,25,A143,A152,1,A172,1,A191,A201,male,0
A12,23,A34,A43,3364,A63,A72,2,divorced/seperated,A101,2,A122,31,A143,A152,1,A173,1,A191,A201,male,0
A12,45,A33,A40,9798,A65,A74,1,single,A101,3,A124,35,A143,A152,1,A174,1,A191,A201,male,1
A14,21,A34,A43,2176,A61,A74,2,single,A101,2,A123,31,A143,A152,2,A173,1,A192,A201,male,1
A14,9,A32,A41,5489,A63,A71,2,divorced/seperated/married,A101,3,A123,42,A143,A151,1,A174,1,A192,A201,female,1
A13,29,A34,A43,1943,A61,A75,3,single,A101,3,A124,60,A143,A153,1,A173,1,A192,A201,male,1
A11,37,A34,A45,2239,A61,A71,3,single,A101,3,A123,37,A143,A152,1,A173,1,A191,A201,male,0
A11,6,A34,A42,1062,A61,A72,3,single,A101,2,A121,41,A143,A151,1,A172,1,A191,A202,male,1
A11,10,A32,A42,1753,A61,A72,1,divorced/seperated/married,A101,1,A123,24,A143,A152,1,A172,1,A191,A201,female,1
A12,26,A34,A43,2282,A62,A72,3,divorced/seperated/married,A101,2,A122,29,A143,A152,1,A173,1,A191,A201,male,0
A14,9,A32,A42,3948,A61,A72,3,divorced/seperated,A101,1,A122,30,A141,A152,1,A174,1,A191,A201,male,1
A13,39,A30,A43,2250,A61,A75,3,single,A101,3,A124,65,A143,A153,1,A173,1,A191,A201,male,0
A14,16,A32,A41,3768,A61,A75,3,single,A101,2,A122,36,A141,A152,1,A173,1,A191,A201,male,1
A11,29,A30,A45,1522,A61,A71,3,single,A101,2,A123,36,A142,A152,1,A173,1,A191,A201,male,0
A11,7,A34,A42,1826,A61,A72,3,single,A101,1,A121,28,A141,A151,1,A172,1,A191,A202,male,1
A11,38,A34,A43,2576,A61,A75,3,single,A101,3,A123,41,A143,A152,1,A173,1,A191,A201,male,0
A12,14,A32,A40,989,A62,A73,3,divorced/seperated/married,A101,2,A122,21,A143,A151,1,A172,1,A192,A201,female,0
A11,28,A34,A43,2358,A61,A73,3,single,A101,2,A122,31,A143,A152,1,A173,1,A191,A201,male,0
A12,20,A34,A43,4785,A61,A72,1,single,A101,1,A122,34,A143,A152,2,A173,1,A192,A201,male,1
A12,9,A32,A42,908,A62,A73,2,married/widowed,A101,1,A121,22,A143,A151,1,A173,1,A192,A201,male,0
A11,18,A32,A42,1096,A61,A73,3,married/widowed,A101,1,A121,24,A142,A152,1,A173,1,A191,A201,male,0
A11,25,A30,A43,1750,A61,A71,2,single,A101,3,A123,52,A142,A152,1,A171,1,A191,A201,male,0
A12,12,A32,A43,5792,A63,A72,1,divorced/seperated/married,A101,2,A123,39,A143,A152,1,A172,1,A191,A201,female,1
A12,24,A34,A43,4025,A63,A72,2,divorced/seperated,A101,2,A122,33,A143,A152,1,A172,1,A191,A201,male,0
A11,39,A34,A43,2332,A61,A75,3,single,A101,3,A123,52,A143,A153,1,A173,1,A191,A201,male,0
A14,9,A32,A43,4682,A61,A72,2,divorced/seperated/married,A101,1,A123,30,A141,A152,1,A174,1,A191,A201,female,1
A14,30,A33,A44,4910,A61,A74,2,single,A101,2,A122,43,A143,A152,1,A174,1,A191,A201,male,1
A14,16,A32,A49,3932,A64,A75,2,single,A101,3,A122,28,A143,A152,1,A173,1,A192,A201,male,1
A14,9,A32,A41,4725,A63,A71,2,divorced/seperated/married,A101,3,A123,43,A143,A151,1,A174,1,A191,A201,female,1
A12,15,A34,A41,5074,A63,A72,1,divorced/seperated/married,A101,2,A122,38,A143,A152,1,A172,1,A191,A201,female,1
A14,9,A32,A41,2855,A65,A71,3,divorced/seperated/married,A101,3,A122,30,A143,A151,1,A172,1,A192,A201,female,1
A13,35,A30,A43,2142,A61,A75,3,single,A101,3,A124,69,A143,A153,1,A174,1,A191,A201,male,0
A12,13,A32,A43,6359,A61,A72,1,divorced/seperated/married,A103,1,A122,39,A143,A152,1,A173,1,A191,A201,female,1
A12,16,A32,A40,1026,A62,A73,3,divorced/seperated/married,A101,2,A122,21,A143,A151,1,A172,1,A192,A201,female,0
A12,7,A32,A40,502,A64,A73,3,married/widowed,A101,3,A121,37,A143,A152,1,A173,1,A191,A201,male,1
A12,14,A31,A40,1955,A65,A73,3,single,A102,3,A121,46,A143,A152,1,A173,1,A191,A201,male,1
A11,32,A32,A45,1511,A61,A73,3,single,A101,2,A123,31,A143,A152,1,A173,1,A191,A201,male,0
A12,12,A32,A43,5354,A63,A72,1,divorced/seperated/married,A101,1,A123,40,A143,A152,1,A173,1,A191,A201,female,1
A11,26,A34,A43,2336,A61,A75,3,single,A101,3,A123,32,A143,A152,2,A173,1,A192,A201,male,1
A14,9,A32,A42,1135,A65,A73,2,married/widowed,A101,2,A121,22,A143,A151,1,A173,1,A192,A201,male,0
A12,10,A32,A43,5286,A61,A72,1,divorced/seperated/married,A101,1,A123,34,A141,A152,1,A173,1,A191,A201,female,1
A14,27,A34,A43,1548,A61,A75,3,single,A101,3,A124,36,A143,A153,2,A173,1,A192,A201,male,1
A13,34,A34,A43,2310,A61,A75,3,single,A101,3,A124,66,A143,A153,1,A174,1,A192,A201,male,1
A14,10,A32,A41,4465,A63,A71,1,divorced/seperated/married,A101,3,A123,40,A143,A152,1,A172,1,A191,A201,female,1
A14,8,A32,A41,6001,A61,A72,3,divorced/seperated/married,A101,1,A123,32,A141,A151,1,A174,1,A191,A201,female,1
A13,39,A34,A43,2336,A61,A75,3,single,A101,3,A123,54,A143,A153,1,A173,1,A191,A201,male,0
A11,31,A34,A43,2286,A61,A73,3,single,A101,2,A123,33,A143,A152,1,A173,1,A191,A201,male,0
A14,20,A34,A43,2129,A61,A74,2,single,A101,2,A123,30,A143,A152,2,A173,1,A192,A201,male,1
A11,13,A31,A40,1193,A61,A73,1,single,A101,1,A121,32,A142,A152,1,A171,1,A191,A201,male,0
A14,9,A32,A42,4567,A61,A72,2,divorced/seperated/married,A101,1,A123,28,A141,A152,1,A174,1,A191,A201,female,1
A12,16,A32,A49,5229,A61,A72,1,divorced/seperated/married,A103,1,A122,37,A143,A152,1,A173,1,A192,A201,female,1
A12,8,A32,A40,538,A61,A73,3,married/widowed,A101,3,A121,28,A143,A152,1,A173,1,A191,A201,male,1
A12,20,A32,A40,3053,A64,A73,2,single,A102,3,A121,32,A143,A152,1,A173,1,A191,A201,male,1
A14,8,A32,A41,4225,A63,A71,2,divorced/seperated/married,A101,3,A121,40,A143,A151,1,A174,1,A192,A201,female,1
A14,19,A34,A43,965,A61,A74,2,single,A101,3,A123,26,A143,A152,2,A173,1,A192,A201,male,1
A12,34,A33,A44,5530,A61,A74,3,single,A101,3,A124,44,A143,A152,1,A174,1,A191,A201,male,1
A11,8,A34,A42,2102,A61,A72,3,single,A101,1,A121,33,A141,A151,1,A174,1,A191,A202,male,1
A11,37,A30,A45,2314,A61,A71,3,single,A101,3,A123,38,A143,A152,1,A173,1,A191,A201,male,0
A11,14,A33,A42,2761,A61,A74,3,single,A101,1,A121,42,A143,A152,1,A174,1,A191,A202,male,1
A14,26,A34,A43,1493,A61,A75,3,single,A101,3,A123,33,A143,A152,2,A173,1,A192,A201,male,1
A11,20,A33,A44,3723,A61,A74,3,single,A101,2,A122,44,A143,A152,1,A174,1,A191,A202,male,1
A11,8,A34,A42,2300,A61,A72,3,single,A101,1,A121,30,A141,A151,1,A174,1,A191,A202,male,1
A11,19,A32,A40,1058,A62,A73,3,divorced/seperated/married,A101,2,A121,22,A143,A152,1,A173,1,A191,A201,female,0
A12,18,A34,A43,4230,A63,A72,1,divorced/seperated/married,A101,2,A122,34,A143,A152,1,A172,1,A191,A201,female,1
A12,24,A34,A43,3435,A61,A72,2,single,A101,2,A122,32,A143,A152,1,A173,1,A191,A201,male,1
A11,8,A34,A42,1623,A61,A72,3,single,A101,1,A121,37,A143,A151,1,A174,1,A191,A202,male,1
A14,9,A32,A42,4642,A61,A72,3,divorced/seperated,A101,1,A122,32,A141,A152,1,A174,1,A191,A201,male,1
A13,35,A34,A43,2303,A61,A75,3,single,A101,3,A124,59,A143,A153,1,A173,1,A192,A201,male,1
A11,34,A32,A45,1576,A61,A71,3,single,A101,2,A123,30,A143,A152,1,A173,1,A191,A201,male,0
A12,23,A34,A43,4848,A63,A72,1,divorced/seperated,A101,2,A122,34,A143,A152,2,A173,1,A191,A201,male,1
A13,34,A34,A43,2252,A61,A75,3,single,A101,3,A124,61,A143,A153,1,A173,1,A192,A201,male,1
A13,33,A34,A43,2118,A61,A75,3,single,A101,3,A124,59,A143,A153,1,A173,1,A192,A201,male,1
A14,10,A32,A41,3573,A65,A75,2,divorced/seperated/married,A101,3,A123,32,A143,A151,1,A173,1,A192,A201,female,1
A14,13,A32,A41,3988,A61,A75,3,single,A101,3,A122,35,A143,A152,1,A173,1,A192,A201,male,1
A13,35,A34,A43,2214,A61,A75,3,single,A101,3,A124,56,A143,A153,1,A173,1,A192,A201,male,1
A14,8,A32,A41,4129,A63,A71,3,divorced/seperated/married,A101,3,A121,39,A143,A151,1,A174,1,A192,A201,female,1
A12,25,A34,A40,2916,A62,A72,3,divorced/seperated/married,A101,2,A122,28,A143,A152,1,A172,1,A191,A201,female,0
A11,31,A32,A45,1645,A62,A73,3,divorced/seperated/married,A101,2,A123,28,A143,A152,1,A173,1,A191,A201,male,0
A14,20,A34,A43,1071,A61,A75,3,single,A101,3,A123,27,A143,A152,3,A173,1,A192,A201,male,1
A14,10,A32,A42,955,A61,A73,2,married/widowed,A101,1,A121,22,A143,A152,1,A173,1,A192,A201,male,0
A14,13,A32,A49,2039,A64,A73,1,married/widowed,A101,2,A121,24,A143,A152,1,A173,1,A192,A201,male,1
A11,16,A34,A42,1249,A61,A74,1,divorced/seperated/married,A101,2,A123,24,A143,A152,2,A172,1,A191,A201,female,1
A11,31,A32,A45,1597,A61,A73,3,divorced/seperated/married,A101,2,A123,28,A143,A152,1,A173,1,A191,A201,female,0
A12,10,A32,A49,802,A65,A73,3,single,A102,3,A121,36,A143,A152,1,A173,1,A192,A201,male,1
A11,16,A33,A42,3106,A61,A74,3,single,A101,1,A122,39,A141,A152,1,A174,1,A191,A202,male,1
A14,12,A32,A41,1949,A65,A73,3,divorced/seperated/married,A101,3,A121,24,A143,A151,1,A173,1,A192,A201,female,1
A12,39,A31,A40,12461,A65,A72,1,single,A102,3,A124,36,A143,A152,1,A173,1,A191,A201,male,1
A14,10,A32,A41,3617,A65,A71,3,divorced/seperated/married,A101,3,A123,38,A143,A151,1,A174,1,A192,A201,female,1
A11,7,A34,A42,1744,A61,A72,3,divorced/seperated/married,A101,1,A121,26,A143,A151,1,A172,1,A191,A202,male,1
A14,14,A32,A40,1453,A62,A73,3,divorced/seperated/married,A101,2,A123,23,A143,A151,1,A172,1,A192,A201,female,0
A12,14,A32,A43,3508,A61,A72,1,divorced/seperated/married,A103,1,A122,28,A143,A152,1,A173,1,A191,A201,female,1
A14,12,A32,A49,1888,A65,A73,2,divorced/seperated/married,A101,2,A121,23,A143,A151,1,A173,1,A192,A201,male,1
A14,11,A32,A41,3596,A65,A75,2,divorced/seperated/married,A101,3,A122,33,A143,A151,1,A173,1,A192,A201,male,1
A11,7,A34,A42,1105,A61,A72,3,single,A101,1,A121,28,A143,A151,1,A172,1,A191,A202,male,1
A11,10,A32,A40,844,A61,A73,2,married/widowed,A101,1,A121,26,A142,A152,1,A172,1,A191,A201,male,0
A12,7,A32,A40,469,A61,A73,3,married/widowed,A101,3,A121,35,A143,A152,1,A172,1,A191,A201,male,1
A11,15,A33,A42,2995,A61,A74,3,single,A101,1,A122,36,A141,A152,1,A174,1,A191,A202,male,1
A11,14,A32,A42,1102,A61,A73,2,married/widowed,A101,1,A121,25,A142,A152,1,A173,1,A191,A201,male,0
A14,18,A34,A43,1848,A61,A74,1,single,A101,2,A123,26,A143,A152,2,A173,1,A192,A201,male,1
A11,10,A32,A42,4118,A61,A72,2,divorced/seperated/married,A101,1,A123,26,A141,A152,1,A174,1,A191,A201,female,1
A14,9,A32,A41,2211,A65,A72,3,divorced/seperated/married,A101,3,A122,25,A143,A151,1,A172,1,A192,A201,female,1
A11,14,A32,A42,1639,A61,A74,1,divorced/seperated/married,A101,2,A122,23,A143,A152,1,A172,1,A191,A201,female,1
A14,29,A34,A43,1682,A61,A75,3,single,A101,3,A124,39,A143,A153,2,A173,1,A192,A201,male,1
A14,18,A33,A42,3055,A61,A74,3,single,A101,1,A122,38,A141,A152,1,A174,1,A191,A201,male,1
