Checking Account,Duration,Credit History,Purpose,Credit Amount,Savings,Present Employment Time,Installment Rate,Personal Status,Guarantors,Residence Time,Property,Age,Other Plans,Housing,Existing Credits,Job,Num of People,Telephone,Foreign Worker,gender,labels
A11,20,A32,A40,1980,A61,A73,3,divorced/seperated/married,A101,2,A121,26,A143,A151,1,A173,1,A191,A201,female,1
A11,21,A32,A43,583,A61,A73,3,married/widowed,A101,2,A124,23,A143,A152,1,A173,1,A191,A201,male,1
A12,37,A32,A49,9115,A62,A74,2,single,A101,1,A123,20,A143,A152,1,A173,1,A192,A201,male,1
A14,5,A34,A40,288,A61,A75,3,married/widowed,A101,3,A123,48,A143,A151,2,A173,1,A192,A201,male,1
A12,45,A33,A49,4099,A61,A74,3,single,A101,1,A123,25,A143,A153,2,A174,1,A192,A201,male,0
A11,31,A34,A43,4353,A61,A73,3,single,A101,3,A123,39,A143,A152,2,A173,1,A191,A201,male,0
A14,12,A32,A40,4025,A64,A72,3,single,A101,1,A123,38,A143,A152,1,A173,1,A191,A201,male,1
A14,14,A32,A40,3855,A65,A73,3,single,A101,2,A122,36,A143,A152,1,A173,1,A191,A201,male,1
A14,28,A32,A41,10412,A65,A71,1,single,A101,3,A123,58,A143,A152,1,A174,1,A192,A201,male,1
A14,7,A32,A42,568,A61,A74,1,divorced/seperated/married,A101,1,A121,33,A143,A152,1,A173,1,A191,A201,female,1
A14,20,A32,A41,1990,A65,A73,3,single,A101,3,A123,30,A143,A151,1,A173,1,A192,A201,male,1
A14,11,A34,A40,1096,A65,A73,3,divorced/seperated/married,A101,2,A122,32,A143,A152,1,A173,1,A191,A201,male,1
A12,21,A33,A42,2503,A61,A71,3,single,A101,3,A122,42,A143,A153,1,A174,1,A192,A201,male,1
A12,23,A34,A42,2566,A61,A74,3,single,A101,2,A123,28,A143,A151,2,A173,1,A192,A201,male,1
A14,8,A32,A43,1060,A61,A74,1,divorced/seperated/married,A103,1,A121,38,A143,A152,1,A173,1,A191,A201,female,1
A12,4,A32,A42,397,A61,A73,2,single,A101,2,A121,60,A143,A152,1,A173,1,A191,A201,male,1
A14,23,A32,A43,4364,A61,A73,2,single,A101,2,A123,31,A143,A152,1,A173,1,A191,A201,male,0
A12,21,A33,A49,1281,A65,A72,2,married/widowed,A101,3,A121,37,A143,A152,1,A173,1,A192,A201,female,1
A11,7,A31,A42,3295,A61,A72,2,divorced/seperated/married,A101,3,A123,29,A143,A151,1,A173,1,A192,A201,female,0
A14,29,A32,A40,4844,A65,A73,3,single,A101,3,A122,34,A143,A151,1,A174,1,A191,A201,male,1
A14,12,A32,A43,4851,A65,A73,2,single,A101,1,A123,37,A143,A152,1,A173,1,A192,A201,male,1
A12,28,A32,A43,1980,A65,A72,2,divorced/seperated/married,A101,2,A122,34,A143,A152,1,A173,1,A192,A201,female,1
A12,20,A32,A43,1999,A61,A75,3,divorced/seperated/married,A101,3,A121,25,A143,A152,1,A172,1,A191,A201,female,0
A13,14,A34,A40,726,A61,A75,3,married/widowed,A101,3,A122,49,A143,A152,2,A173,1,A192,A201,male,1
A14,25,A34,A40,6005,A61,A71,2,single,A101,2,A124,31,A143,A153,1,A174,1,A192,A201,female,0
A14,29,A32,A41,5049,A65,A75,1,divorced/seperated/married,A101,3,A124,31,A143,A151,1,A172,1,A191,A201,female,1
A13,33,A33,A42,2639,A62,A75,3,divorced/seperated/married,A101,2,A122,41,A143,A152,1,A173,1,A192,A201,male,1
A13,12,A34,A40,1031,A61,A75,3,divorced/seperated/married,A101,3,A124,38,A143,A153,2,A174,1,A192,A201,female,1
A14,24,A32,A43,667,A62,A75,3,married/widowed,A101,3,A123,27,A143,A152,1,A173,1,A192,A201,male,1
A14,21,A34,A40,4995,A65,A73,3,single,A101,2,A121,39,A142,A152,2,A174,1,A191,A201,male,0
A14,21,A33,A43,3411,A61,A73,1,divorced/seperated/married,A101,1,A123,21,A143,A152,1,A173,1,A192,A201,female,1
A14,10,A34,A40,360,A61,A75,3,married/widowed,A101,3,A121,45,A141,A152,2,A174,1,A192,A201,male,1
A12,10,A32,A42,4172,A61,A74,1,divorced/seperated,A101,3,A122,38,A143,A152,1,A173,1,A191,A201,male,1
A11,33,A32,A49,4940,A64,A74,3,single,A101,3,A123,33,A143,A152,1,A174,1,A192,A201,male,1
A11,28,A30,A49,719,A61,A71,3,single,A101,3,A122,33,A143,A153,2,A171,1,A192,A201,male,1
A12,14,A32,A40,2103,A65,A73,2,divorced/seperated/married,A101,2,A122,47,A141,A152,1,A173,1,A192,A201,male,0
A12,22,A33,A41,3676,A61,A74,2,single,A101,1,A123,30,A143,A152,1,A174,1,A192,A201,male,0
A11,6,A32,A43,1287,A61,A72,2,divorced/seperated/married,A101,3,A122,23,A143,A152,1,A173,1,A191,A201,female,0
A14,26,A32,A41,5179,A61,A73,1,divorced/seperated/married,A101,3,A124,27,A143,A152,1,A172,1,A191,A201,female,1
A11,24,A34,A43,4608,A61,A75,3,single,A101,3,A124,51,A143,A152,2,A173,1,A191,A201,male,0
A11,8,A31,A42,1494,A61,A72,3,single,A101,3,A122,30,A143,A151,1,A173,1,A192,A201,male,0
A12,13,A32,A40,4118,A61,A74,3,single,A101,1,A122,33,A143,A152,1,A173,1,A191,A201,male,0
A11,19,A32,A43,1081,A61,A74,3,divorced/seperated/married,A101,1,A124,39,A143,A152,1,A172,1,A191,A201,male,1
A12,27,A34,A41,5729,A65,A74,2,divorced/seperated/married,A101,3,A123,32,A143,A152,1,A173,1,A192,A201,female,1
A14,22,A32,A40,1342,A61,A75,3,divorced/seperated/married,A101,3,A123,38,A143,A151,1,A173,1,A192,A201,male,0
A12,39,A34,A41,5775,A65,A71,2,single,A101,3,A124,43,A143,A152,1,A173,1,A191,A201,male,0
A12,17,A33,A42,540,A61,A72,3,divorced/seperated/married,A101,2,A122,34,A143,A152,1,A173,1,A191,A201,female,1
A12,22,A34,A40,2560,A62,A72,3,divorced/seperated/married,A101,2,A122,32,A141,A152,1,A173,1,A191,A201,female,0
A11,28,A32,A40,6536,A61,A74,2,single,A101,1,A123,33,A143,A152,1,A173,1,A191,A201,male,0
A11,31,A32,A49,1547,A65,A74,2,single,A101,2,A123,44,A143,A152,2,A173,1,A192,A201,male,0
A14,10,A34,A40,610,A61,A75,3,married/widowed,A101,3,A123,42,A143,A152,2,A173,1,A192,A201,male,1
A14,24,A32,A43,2211,A61,A73,3,married/widowed,A101,2,A124,25,A143,A151,1,A173,1,A191,A201,male,1
A14,22,A31,A40,6510,A65,A73,2,single,A101,3,A124,31,A141,A151,1,A172,1,A191,A201,male,1
A14,13,A32,A40,1444,A64,A74,3,single,A101,2,A123,30,A143,A152,1,A173,1,A191,A201,male,1
A14,19,A34,A41,1863,A61,A74,3,single,A101,1,A123,32,A141,A152,1,A173,1,A191,A201,male,0
A12,24,A32,A43,2964,A61,A72,2,divorced/seperated/married,A103,2,A121,37,A143,A152,1,A173,1,A191,A201,female,1
A11,44,A32,A49,5295,A62,A74,2,single,A101,1,A124,24,A143,A152,1,A173,1,A192,A201,male,0
A12,14,A32,A40,5409,A65,A72,2,single,A101,3,A123,39,A143,A152,1,A173,1,A192,A201,male,1
A12,18,A32,A43,2214,A61,A72,3,divorced/seperated/married,A101,1,A121,34,A143,A151,1,A174,1,A192,A201,female,1
A14,30,A32,A43,4553,A61,A74,2,single,A101,1,A124,30,A143,A152,1,A173,1,A191,A201,male,0
A14,19,A32,A41,2884,A64,A73,3,single,A101,3,A123,34,A143,A152,1,A173,1,A192,A201,male,1
A11,30,A32,A42,1332,A65,A73,2,divorced/seperated/married,A101,2,A123,30,A143,A152,1,A173,1,A192,A201,male,1
A12,20,A32,A42,805,A61,A72,2,divorced/seperated/married,A101,2,A121,42,A143,A152,1,A173,1,A191,A201,female,1
A11,19,A32,A40,388,A62,A75,3,divorced/seperated/married,A101,2,A121,26,A143,A152,1,A172,1,A192,A201,female,1
A14,15,A32,A43,1046,A61,A72,3,divorced/seperated/married,A101,3,A122,35,A143,A151,1,A173,1,A192,A201,male,1
A12,21,A31,A42,5142,A61,A71,3,single,A101,3,A122,32,A143,A151,1,A173,1,A192,A201,male,0
A14,31,A34,A40,5007,A61,A74,2,single,A101,3,A123,38,A143,A152,2,A173,1,A191,A201,male,0
A11,9,A32,A43,922,A61,A73,2,divorced/seperated/married,A101,1,A121,51,A143,A152,1,A173,1,A191,A201,female,1
A11,6,A32,A42,560,A61,A72,3,divorced/seperated/married,A101,2,A122,31,A143,A151,1,A173,1,A192,A201,female,1
A11,6,A32,A410,1084,A63,A75,3,single,A101,3,A123,35,A143,A152,1,A173,1,A192,A201,male,0
A14,20,A34,A43,4603,A61,A74,1,divorced/seperated/married,A101,1,A124,22,A143,A152,1,A173,1,A191,A201,female,1
A11,26,A32,A46,6850,A61,A75,3,single,A101,3,A124,43,A141,A152,1,A173,1,A191,A201,male,1
A11,37,A32,A43,1706,A61,A73,3,single,A101,2,A124,22,A143,A153,1,A172,1,A191,A201,male,0
A13,34,A33,A43,2176,A61,A75,3,married/widowed,A101,3,A122,43,A143,A152,1,A172,1,A192,A201,male,1
A12,14,A32,A46,6599,A65,A73,1,single,A102,3,A124,42,A141,A153,1,A172,1,A191,A201,male,1
A12,15,A32,A42,3934,A61,A72,3,divorced/seperated/married,A101,2,A122,39,A143,A152,1,A173,1,A191,A201,female,1
A12,14,A34,A410,5995,A61,A71,2,single,A101,3,A124,65,A141,A152,1,A174,1,A192,A201,male,1
A14,25,A34,A43,486,A62,A74,3,married/widowed,A101,2,A122,48,A141,A152,2,A172,1,A192,A201,male,1
A14,16,A33,A41,2962,A61,A75,1,single,A101,2,A123,22,A143,A152,2,A173,1,A191,A201,male,1
A14,25,A34,A48,383,A62,A74,3,married/widowed,A101,3,A122,41,A141,A152,1,A173,1,A192,A201,male,1
A11,27,A32,A43,921,A61,A73,3,divorced/seperated/married,A101,2,A123,21,A143,A152,1,A173,1,A191,A201,male,0
A11,10,A32,A41,400,A65,A71,3,single,A101,3,A122,30,A143,A153,1,A173,1,A192,A201,male,1
A14,21,A32,A40,5837,A65,A73,3,single,A101,3,A123,35,A143,A152,1,A173,1,A191,A201,male,1
A11,12,A32,A43,2122,A61,A74,2,divorced/seperated/married,A101,1,A124,36,A143,A152,1,A173,1,A191,A201,female,1
A14,9,A32,A41,2371,A61,A73,1,divorced/seperated/married,A101,1,A123,44,A143,A152,1,A172,1,A191,A201,female,1
A14,27,A32,A40,960,A62,A75,3,married/widowed,A101,2,A121,42,A143,A152,1,A172,1,A192,A201,male,1
A12,21,A33,A49,1896,A65,A73,1,divorced/seperated,A101,3,A121,47,A143,A152,1,A173,1,A192,A201,male,1
A14,17,A34,A40,3767,A61,A73,3,single,A101,3,A123,38,A143,A152,2,A173,1,A191,A201,male,1
A11,7,A31,A43,1203,A61,A73,3,single,A101,3,A124,46,A143,A152,1,A172,1,A191,A201,male,1
A14,19,A34,A40,5390,A61,A75,1,single,A101,3,A122,27,A141,A152,1,A173,1,A191,A201,male,0
A12,26,A34,A43,4195,A61,A73,2,single,A103,3,A122,45,A143,A152,2,A173,1,A191,A201,male,0
A11,17,A32,A43,1244,A61,A72,3,divorced/seperated/married,A101,3,A121,22,A143,A151,1,A173,1,A192,A201,female,1
A12,27,A32,A43,2759,A61,A73,3,single,A101,3,A123,24,A143,A152,1,A174,1,A191,A201,male,0
A14,12,A34,A40,7172,A61,A72,1,single,A101,3,A122,25,A141,A152,1,A173,1,A191,A201,male,1
A11,22,A34,A43,5599,A61,A75,3,single,A101,3,A123,42,A143,A152,1,A173,1,A191,A201,male,0
A14,30,A32,A40,2263,A61,A75,3,divorced/seperated/married,A101,3,A123,43,A143,A152,1,A173,1,A192,A201,female,1
A14,26,A32,A43,3093,A62,A75,3,single,A101,3,A122,33,A143,A152,1,A172,1,A191,A201,male,1
A12,7,A32,A42,813,A61,A72,1,divorced/seperated/married,A101,3,A121,35,A143,A151,1,A173,1,A191,A201,male,1
A11,30,A30,A41,2343,A61,A75,2,single,A101,3,A122,50,A143,A152,2,A173,1,A192,A201,male,0
A12,19,A32,A42,2463,A61,A74,2,single,A101,2,A123,40,A143,A151,2,A173,1,A192,A201,male,0
A12,17,A32,A41,6006,A65,A74,2,single,A101,2,A123,44,A143,A152,1,A173,1,A191,A201,male,0
A14,32,A34,A40,3843,A61,A75,3,single,A101,3,A123,54,A143,A153,1,A174,1,A192,A201,male,1
A12,7,A32,A43,1746,A63,A73,3,single,A101,3,A123,22,A143,A152,1,A174,1,A191,A201,female,1
A12,24,A33,A49,3471,A65,A71,3,single,A101,3,A121,36,A143,A151,1,A174,1,A192,A201,male,1
A13,33,A33,A43,2950,A61,A75,3,divorced/seperated/married,A101,2,A123,24,A143,A151,1,A174,1,A192,A201,female,1
A11,22,A32,A40,1478,A61,A73,3,single,A101,2,A123,26,A143,A152,1,A173,1,A191,A201,male,0
A11,23,A34,A43,2726,A61,A73,3,single,A103,3,A121,36,A143,A152,1,A172,1,A191,A201,male,0
A11,23,A32,A43,932,A61,A73,3,divorced/seperated/married,A103,2,A121,23,A143,A152,1,A173,1,A191,A201,female,0
A14,21,A34,A41,2570,A61,A74,3,single,A101,2,A123,28,A143,A152,1,A173,1,A192,A201,male,1
A12,24,A32,A43,3160,A61,A73,3,divorced/seperated/married,A101,1,A121,29,A143,A151,1,A173,1,A191,A201,female,1
A12,18,A34,A42,1355,A61,A72,3,divorced/seperated/married,A101,1,A121,35,A143,A152,2,A172,1,A192,A201,female,1
A11,16,A32,A43,2485,A61,A73,3,divorced/seperated/married,A101,1,A123,31,A143,A152,1,A172,1,A191,A201,female,0
A14,24,A34,A42,2890,A61,A74,2,single,A101,2,A122,28,A143,A152,2,A173,1,A191,A201,male,0
A14,12,A32,A42,2725,A61,A72,1,divorced/seperated/married,A101,3,A121,26,A143,A152,1,A173,1,A191,A201,female,0
A14,33,A34,A43,1689,A62,A75,3,married/widowed,A101,2,A122,59,A141,A152,1,A173,1,A192,A201,male,1
A11,15,A34,A42,1470,A61,A73,3,single,A101,3,A124,33,A143,A152,1,A172,1,A191,A201,male,1
A12,18,A32,A49,2316,A61,A74,2,divorced/seperated,A101,2,A123,29,A143,A152,2,A173,1,A191,A201,male,1
A14,29,A34,A41,5549,A61,A75,3,divorced/seperated/married,A103,3,A123,41,A143,A152,2,A173,1,A191,A201,male,0
A14,6,A34,A40,2731,A63,A73,3,single,A101,3,A121,42,A143,A151,1,A173,1,A191,A201,male,1
A11,30,A32,A42,579,A65,A74,3,single,A101,2,A122,52,A143,A152,1,A173,1,A192,A201,male,0
A11,15,A32,A40,814,A61,A72,3,divorced/seperated/married,A101,2,A123,22,A143,A151,1,A173,1,A192,A201,female,1
A12,11,A32,A49,1289,A65,A73,2,divorced/seperated,A101,2,A121,39,A143,A152,1,A173,1,A192,A201,male,1
A14,16,A32,A40,706,A62,A75,3,married/widowed,A101,3,A121,48,A141,A152,1,A173,1,A192,A201,male,1
A14,10,A32,A40,3041,A65,A73,2,single,A101,2,A123,48,A143,A152,1,A173,1,A192,A201,male,0
A14,8,A32,A40,3591,A64,A74,3,single,A101,1,A123,28,A143,A152,1,A173,1,A191,A201,male,1
A11,8,A32,A42,570,A61,A73,1,single,A101,3,A121,39,A143,A152,1,A173,1,A191,A201,male,1
A14,23,A34,A49,3759,A65,A75,3,single,A101,3,A124,45,A143,A152,1,A173,1,A191,A201,male,1
A12,21,A34,A40,1121,A63,A71,3,divorced/seperated/married,A101,3,A122,41,A143,A152,2,A174,1,A192,A201,female,1
A11,18,A32,A43,3225,A61,A74,2,divorced/seperated/married,A101,1,A124,30,A143,A152,1,A173,1,A191,A201,female,1
A12,26,A34,A40,2583,A61,A73,3,divorced/seperated/married,A103,3,A122,26,A143,A152,1,A173,1,A191,A201,female,0
A14,35,A32,A43,2577,A61,A73,3,single,A101,2,A123,28,A143,A152,1,A172,1,A191,A201,male,1
A11,28,A32,A40,1937,A61,A73,3,married/widowed,A101,3,A121,20,A143,A151,1,A173,1,A192,A201,male,1
A11,24,A32,A40,785,A61,A73,3,divorced/seperated/married,A101,2,A121,27,A143,A152,1,A172,1,A192,A201,female,1
A14,36,A32,A43,4208,A65,A74,3,single,A101,1,A123,41,A143,A152,1,A173,1,A192,A201,male,1
A12,8,A33,A49,365,A65,A73,3,married/widowed,A101,2,A121,24,A143,A152,1,A173,1,A192,A201,female,1
A11,24,A32,A43,1897,A61,A75,3,divorced/seperated/married,A101,3,A121,24,A143,A151,1,A174,1,A192,A201,female,1
A11,31,A32,A42,1647,A65,A74,2,single,A101,3,A122,46,A143,A152,2,A173,1,A192,A201,male,0
A14,13,A32,A43,871,A61,A74,3,divorced/seperated/married,A101,1,A123,34,A143,A152,1,A173,1,A191,A201,female,1
A12,15,A34,A40,2670,A61,A72,2,single,A101,1,A122,27,A143,A152,1,A173,1,A191,A201,male,0
A12,10,A32,A49,1033,A61,A72,1,divorced/seperated,A101,2,A121,40,A143,A152,1,A172,1,A192,A201,male,1
A11,8,A32,A41,916,A61,A73,3,single,A101,3,A124,34,A143,A152,1,A172,1,A191,A201,male,1
A11,9,A34,A40,1334,A61,A73,3,single,A101,2,A121,30,A143,A152,1,A173,1,A191,A201,male,1
A12,25,A34,A40,3302,A62,A72,3,divorced/seperated/married,A101,2,A122,39,A141,A152,1,A173,1,A191,A201,female,0
A12,34,A32,A42,2132,A65,A71,3,single,A101,1,A123,43,A143,A152,1,A173,1,A192,A201,male,0
A11,24,A32,A40,892,A62,A75,3,divorced/seperated/married,A101,3,A121,23,A143,A151,1,A174,1,A191,A201,female,1
A12,15,A32,A40,766,A62,A72,3,single,A101,1,A122,30,A143,A152,1,A173,1,A191,A201,male,1
A11,15,A32,A43,2837,A61,A74,3,single,A101,1,A124,33,A143,A152,1,A173,1,A191,A201,male,1
A12,16,A32,A43,3083,A62,A73,3,divorced/seperated/married,A101,1,A123,33,A143,A151,1,A172,1,A191,A201,female,1
A12,19,A32,A43,1884,A61,A73,3,single,A101,2,A123,25,A143,A152,1,A173,1,A192,A201,male,1
A11,20,A32,A40,709,A61,A73,3,divorced/seperated/married,A101,2,A121,24,A143,A152,1,A172,1,A191,A201,female,0
A12,41,A34,A40,3682,A62,A72,3,divorced/seperated/married,A101,1,A122,21,A141,A152,1,A172,1,A191,A201,male,0
A11,25,A32,A43,2095,A61,A73,3,divorced/seperated/married,A101,1,A121,22,A143,A152,1,A173,1,A191,A201,female,0
A12,32,A32,A40,3660,A61,A75,3,divorced/seperated/married,A102,3,A121,25,A143,A151,1,A174,1,A192,A201,female,1
A11,11,A32,A43,1956,A61,A72,1,divorced/seperated/married,A101,3,A121,23,A143,A151,1,A173,1,A191,A201,female,0
A14,26,A32,A40,2639,A65,A73,3,divorced/seperated/married,A101,2,A121,22,A143,A152,1,A173,1,A191,A201,female,0
A11,4,A34,A44,354,A61,A73,1,divorced/seperated/married,A101,2,A121,21,A143,A152,1,A171,1,A191,A201,female,1
A13,23,A34,A49,3903,A62,A75,3,single,A101,3,A124,59,A141,A152,1,A173,1,A191,A201,male,1
A14,19,A34,A43,551,A61,A75,3,single,A101,3,A123,37,A141,A152,2,A172,1,A192,A201,male,1
A11,19,A32,A40,2688,A61,A75,3,divorced/seperated/married,A101,3,A122,35,A143,A151,1,A173,1,A192,A201,female,0
A11,22,A32,A43,1856,A61,A73,3,divorced/seperated/married,A101,1,A121,27,A143,A152,1,A173,1,A192,A201,female,1
A12,28,A32,A42,3144,A61,A72,2,single,A101,3,A121,32,A143,A152,1,A173,1,A191,A201,female,0
A14,46,A32,A43,3745,A61,A73,3,single,A101,1,A123,21,A143,A152,1,A173,1,A191,A201,male,1
A12,11,A32,A42,478,A61,A73,3,divorced/seperated/married,A101,2,A121,32,A143,A152,1,A173,1,A191,A201,female,1
A12,41,A32,A42,2994,A65,A73,3,divorced/seperated/married,A101,2,A122,34,A143,A152,1,A173,1,A192,A201,female,0
A12,29,A32,A43,5249,A62,A73,2,single,A101,1,A124,24,A143,A152,1,A173,1,A192,A201,male,0
A14,30,A32,A40,2082,A61,A75,3,single,A101,3,A121,44,A143,A152,1,A173,1,A192,A201,male,1
A11,7,A31,A40,621,A61,A73,3,married/widowed,A101,3,A121,41,A141,A152,1,A172,1,A191,A201,male,1
A14,19,A32,A42,3654,A61,A74,2,divorced/seperated/married,A101,3,A123,43,A143,A152,1,A173,1,A192,A201,female,1
A13,31,A34,A49,3235,A61,A75,3,single,A101,3,A124,49,A143,A153,2,A173,1,A192,A201,male,1
A14,13,A32,A42,1209,A61,A72,2,divorced/seperated/married,A101,2,A122,33,A143,A152,1,A173,1,A191,A201,female,1
A12,34,A32,A40,5037,A64,A74,3,single,A101,1,A123,35,A143,A152,1,A173,1,A191,A201,male,0
A11,8,A32,A43,1026,A61,A72,3,divorced/seperated/married,A101,3,A123,29,A143,A151,1,A173,1,A191,A201,female,0
A14,24,A34,A40,3398,A61,A75,2,single,A101,3,A123,40,A143,A152,1,A173,1,A191,A201,male,1
A14,8,A32,A42,2826,A61,A72,1,divorced/seperated/married,A101,1,A122,34,A143,A152,1,A173,1,A191,A201,female,1
A14,23,A34,A41,1865,A61,A74,3,single,A101,2,A123,26,A141,A152,1,A173,1,A191,A201,male,0
A11,8,A31,A40,1456,A61,A73,1,single,A101,3,A124,38,A143,A151,1,A172,1,A191,A201,male,1
A11,27,A32,A43,3183,A61,A73,3,single,A101,3,A123,26,A143,A152,1,A172,1,A191,A201,male,0
A14,13,A33,A41,2457,A61,A73,1,divorced/seperated/married,A101,1,A123,22,A143,A152,2,A173,1,A191,A201,female,1
A14,15,A32,A43,353,A62,A74,3,married/widowed,A101,3,A122,43,A143,A152,2,A172,1,A192,A201,male,1
A12,26,A32,A43,1365,A65,A72,3,divorced/seperated/married,A101,2,A122,24,A143,A152,1,A172,1,A191,A201,female,1
A11,28,A32,A43,1514,A61,A75,3,divorced/seperated/married,A101,3,A121,36,A143,A153,1,A174,1,A191,A201,female,0
A12,26,A33,A42,1328,A61,A72,3,divorced/seperated/married,A101,2,A122,42,A143,A152,1,A173,1,A192,A201,female,1
A12,27,A32,A41,3925,A65,A73,1,divorced/seperated/married,A102,1,A124,43,A143,A153,1,A172,1,A191,A201,female,1
A12,36,A32,A46,8675,A65,A74,3,single,A101,1,A124,25,A143,A152,1,A173,1,A191,A201,male,0
A12,23,A32,A43,855,A61,A75,3,divorced/seperated/married,A101,3,A121,25,A143,A152,1,A172,1,A191,A201,male,0
A12,25,A32,A43,4050,A61,A73,3,single,A101,2,A123,25,A143,A152,1,A174,1,A192,A201,male,1
A11,17,A32,A49,571,A65,A71,1,single,A101,3,A122,52,A143,A152,2,A173,1,A192,A201,male,1
A11,13,A32,A43,1183,A61,A72,3,divorced/seperated/married,A101,3,A122,21,A143,A151,1,A173,1,A191,A201,female,0
A14,29,A32,A43,635,A62,A75,3,married/widowed,A101,2,A123,27,A143,A152,1,A172,1,A191,A201,male,1
A12,25,A34,A41,6692,A61,A71,2,single,A101,3,A124,54,A143,A153,1,A174,1,A192,A201,male,1
A12,22,A32,A43,1877,A63,A73,3,single,A101,1,A122,29,A143,A152,1,A172,1,A191,A201,male,1
A14,8,A32,A40,1805,A65,A73,3,divorced/seperated/married,A101,2,A122,32,A143,A152,1,A173,1,A191,A201,female,0
A11,9,A32,A43,1088,A61,A74,3,divorced/seperated/married,A101,2,A124,34,A143,A152,1,A172,1,A191,A201,female,1
A13,17,A34,A43,2123,A62,A75,3,married/widowed,A101,4,A124,59,A143,A152,1,A173,1,A191,A201,male,1
A11,21,A32,A43,1306,A61,A72,3,divorced/seperated/married,A101,3,A122,25,A143,A151,1,A174,1,A191,A201,female,0
A14,23,A32,A43,1592,A65,A73,3,married/widowed,A101,1,A123,21,A143,A152,2,A173,1,A192,A201,male,1
A12,43,A32,A46,8668,A61,A74,1,single,A101,1,A123,20,A143,A152,1,A173,1,A192,A201,male,1
A14,24,A32,A41,6578,A61,A72,2,single,A101,1,A123,44,A143,A152,1,A173,1,A191,A201,male,1
A13,24,A34,A40,6514,A61,A75,3,single,A101,3,A124,39,A143,A153,1,A173,1,A191,A201,male,1
A14,23,A32,A42,4577,A64,A73,3,single,A101,3,A123,37,A143,A152,1,A173,1,A192,A201,male,1
A14,44,A34,A40,3064,A61,A74,2,single,A101,2,A122,30,A141,A152,1,A173,1,A191,A201,male,0
A12,14,A33,A43,1022,A65,A72,2,married/widowed,A101,2,A121,39,A143,A152,1,A172,1,A192,A201,male,1
A12,18,A34,A43,3239,A61,A73,2,single,A101,2,A121,42,A143,A151,1,A172,1,A191,A201,male,1
A11,28,A32,A40,1212,A64,A75,3,divorced/seperated/married,A101,3,A121,21,A143,A151,1,A174,1,A192,A201,female,0
A12,26,A32,A42,2379,A65,A73,3,single,A101,2,A121,22,A143,A152,1,A173,1,A191,A201,female,0
A14,23,A32,A41,2663,A64,A73,3,single,A101,2,A121,44,A143,A152,1,A174,1,A192,A201,male,1
A12,21,A32,A43,3226,A63,A73,3,divorced/seperated/married,A101,1,A122,36,A143,A153,1,A172,1,A191,A201,female,1
A14,14,A34,A43,4571,A65,A75,2,single,A101,2,A123,48,A143,A152,1,A173,1,A192,A201,male,1
A11,7,A32,A43,2050,A61,A72,3,divorced/seperated/married,A101,3,A122,30,A143,A151,1,A173,1,A192,A201,female,1
A12,15,A32,A43,934,A61,A73,3,single,A101,2,A123,22,A143,A152,1,A172,1,A191,A201,male,0
A11,25,A34,A43,2073,A61,A73,3,single,A101,3,A121,36,A143,A152,1,A173,1,A191,A201,male,0
A14,20,A32,A41,2093,A65,A73,3,divorced/seperated/married,A101,3,A122,25,A143,A151,1,A173,1,A191,A201,female,1
A12,27,A32,A410,5244,A65,A75,1,divorced/seperated/married,A102,3,A124,40,A143,A153,1,A172,1,A191,A201,female,1
A11,32,A32,A43,905,A61,A75,3,single,A103,3,A121,28,A143,A152,1,A172,1,A191,A201,male,0
A14,14,A34,A40,1649,A63,A73,2,single,A101,3,A121,43,A143,A151,1,A173,1,A191,A201,male,1
A14,24,A34,A43,572,A62,A74,3,married/widowed,A101,2,A122,37,A143,A152,1,A172,1,A192,A201,male,1
A12,16,A32,A46,4420,A65,A75,3,divorced/seperated/married,A101,3,A124,35,A141,A153,1,A174,1,A191,A201,female,1
A12,30,A34,A41,5502,A61,A75,1,single,A101,2,A123,32,A143,A152,2,A173,1,A192,A201,male,1
A14,20,A32,A41,4297,A65,A73,3,single,A101,3,A123,47,A143,A152,1,A174,1,A192,A201,male,1
A14,20,A32,A43,2656,A61,A73,2,single,A101,2,A121,22,A143,A151,1,A173,1,A191,A201,male,0
A11,17,A31,A43,2339,A61,A73,3,divorced/seperated/married,A101,1,A124,42,A143,A152,1,A172,1,A191,A201,female,1
A13,9,A30,A41,492,A61,A71,2,single,A101,3,A124,51,A141,A153,1,A173,1,A192,A201,male,1
A14,27,A34,A43,3614,A61,A75,3,single,A101,2,A123,27,A143,A152,2,A172,1,A191,A201,male,1
A12,10,A32,A43,5165,A63,A73,1,single,A101,2,A122,38,A143,A152,1,A173,1,A192,A201,male,1
A14,14,A32,A42,4651,A61,A72,2,divorced/seperated/married,A101,3,A122,35,A143,A152,1,A173,1,A191,A201,female,1
A12,37,A32,A49,7155,A62,A71,3,single,A101,2,A124,22,A143,A153,1,A174,1,A192,A201,male,0
A12,17,A32,A42,4057,A61,A73,2,single,A101,2,A123,29,A143,A152,1,A173,1,A191,A201,male,1
A14,16,A32,A42,1934,A61,A72,1,divorced/seperated/married,A101,1,A122,41,A143,A152,1,A173,1,A191,A201,female,1
A12,17,A32,A43,1518,A61,A74,3,divorced/seperated/married,A101,2,A121,37,A143,A152,1,A172,1,A191,A201,female,1
